"date","avg.temp","max.temp","min.temp","precipitation","avg.wind.speed","max.wind.speed","max.wind.speed.dir","max.inst.wind.speed","max.inst.wind.speed.dir","min.atmos.pressure"
"d66dbde8",26.7,34,21.9,0,1.2,4,"NE",8.1,"NE",NA
"90211c98",28.9,38.3,22.2,0,1.2,3.8,"SE",8.1,"E",NA
"e024a7c1",29.2,38.8,21.8,0,1.4,3.2,"SW",6.7,"SW",NA
"0d7be588",29,39.5,22.6,0,1.1,3.4,"S",7.2,"SE",NA
"872286ee",28.4,35.9,23.8,0,1.7,4.8,"SW",8.6,"SW",NA
"9ffd12f7",25.7,37.2,21.6,39,1.6,9.8,"NE",18.2,"NE",NA
"ae42dbe5",23.6,30.7,18.3,0,1.2,4,"SW",6.5,"SW",NA
"e80e7a95",26.4,34.4,20.9,10.5,1.8,5.1,"SW",8.4,"S",NA
"75548385",26,32.8,21.8,0,0.9,2.9,"SW",5.3,"SW",NA
"a9b408de",26.5,32.9,23.3,0,1.1,4.1,"SW",6.9,"S",NA
"8f23084a",26.7,35.7,21.8,3,1.4,5.6,"NE",9.7,"NE",NA
"a5dc2077",27.5,35.6,22.4,0,1.4,4.4,"SW",7.9,"SW",NA
"2bf7f244",28,35.1,24.1,0,1.7,3.9,"SW",7,"SW",NA
"332816cd",26.8,32.1,23.7,0,1.5,3.4,"SW",5.9,"SW",NA
"2a387097",26.1,35.2,21.6,0,1.5,5.8,"SW",10.8,"SW",NA
"2c01217f",23.9,33.8,19.2,13,1.3,4.8,"NE",7,"NE",NA
"34dec5f6",24.7,32.4,21.5,3.5,1.4,4.8,"SW",8.7,"W",NA
"2dcea3ac",23.7,31,21.2,37,1.7,6.1,"NW",12.3,"W",NA
"a0505ac8",22.2,26.8,19.8,5,0.9,2.7,"SW",4.2,"SW",NA
"2223946a",23.2,31.6,17.7,0,1.1,3.9,"SW",7.5,"SW",NA
"a7a689f3",20.9,27.7,15.1,0,1.3,4.2,"SW",6.7,"SW",NA
"a6690b20",24.2,30.5,20.8,0,1.1,3.5,"SW",6.1,"SW",NA
"8ec6a468",24.2,28.6,22.3,9.5,1.1,2.9,"NE",4.7,"NE",NA
"d87f3cc5",18.1,23.2,15,4.5,1,2.5,"SW",4.7,"SW",NA
"f11f115e",20.8,26.3,17.7,0,0.8,2,"SW",3.5,"SW",NA
"5a0cf267",21.6,29.1,17.6,0,1.1,3.3,"SW",6,"W",NA
"c7560b77",21,26.8,18.1,0.5,0.8,3,"SW",5.4,"SW",NA
"f6e9c265",20,27.1,15.4,0,1.6,3.7,"SW",6.2,"SW",NA
"17dea885",18.4,23.2,15.1,0,1.3,2.9,"SW",5.2,"SW",NA
"ec87fa76",19.1,26.3,14.2,0,1.5,4.7,"SW",7.4,"SW",NA
"00173aec",19.5,26.7,16.4,0,1.2,3.5,"SW",6.9,"SW",NA
"062e6b04",19.2,22.5,16.9,0,0.9,2.7,"SW",4.7,"SW",NA
"eb71294d",19,26.4,12.4,0.5,1,4.9,"NE",9.4,"E",NA
"07e1e9d7",15.4,22.2,9.5,0,1.3,3.4,"SW",6,"SW",NA
"8a7f10b3",14.2,14.7,13.6,51.5,0.7,2.5,"NE",4.5,"NE",NA
"66efd029",19.7,27.8,15.7,0,1.2,3,"SW",5.5,"SW",NA
"60d681c1",17.4,24,13,0,1.6,4,"SW",6.8,"SW",NA
"61190312",12,14.8,10.9,20.5,0.9,2.4,"SW",4.4,"SW",NA
"1f0f34f7",12.2,19.6,8.8,0,1,2.8,"SW",4.8,"SW",NA
"f5a6a585",12.2,17.9,8.1,0,1.1,4.3,"SW",8.6,"SW",NA
"18f9e7cc",10.6,18.9,5.5,0,1.1,3.3,"SW",7.1,"SE",NA
"adfeed55",11.9,21.5,6.6,0,0.9,3.5,"SW",6.7,"SW",NA
"40a1af1c",10.1,18.7,4.3,0,0.9,3.7,"SW",5.5,"SW",NA
"a1a1e7ca",8,17.8,2,0,0.8,3.5,"SW",5.8,"SW",NA
"b97e0343",9.2,19,3.2,0,0.8,2.8,"SW",5,"SW",NA
"93812b7e",11.4,13.9,7.3,16.5,0.6,2,"NE",3.4,"SW",NA
"d3f4dbe6",13,20,8.7,4,1.1,4.4,"SW",7.2,"SW",NA
"bf4752ab",8,15.4,3.4,0,1.1,4.4,"SW",8.4,"SW",NA
"a65734f1",7,16.8,1.5,0,0.6,1.7,"NE",2.9,"SE",NA
"9477f845",11.1,14.3,6.1,21.5,0.7,2.1,"NE",3.1,"NE",NA
"126d015a",13,21.3,6.5,0.5,1,3.2,"SE",5.9,"SE",NA
"3316291c",8.3,15.7,3.4,0,1.1,4,"SW",8.6,"SW",NA
"2a064f46",6.6,15.3,1.5,0,1.1,4.1,"SW",8.1,"SW",NA
"34e0fa27",7.6,17.9,1.6,0,0.7,3.1,"SW",5.3,"SW",NA
"2df09c7d",8.3,16.1,1.9,0,0.7,2.6,"SW",4.1,"SW",NA
"1fd050c9",10.7,19.7,4,0,0.7,2.9,"NE",4.1,"NE",NA
"4b394f11",15.2,20.5,11.8,0,0.9,2.1,"SW",3.6,"SW",NA
"5229294b",15.3,17.8,12.9,30.5,1,2.4,"NE",4.6,"NE",NA
"55dffa70",10.1,17,5.4,0,0.8,2.2,"SW",3.8,"SW",NA
"3200d46e",8.7,15.8,2.1,2,1.4,5.4,"NE",10.5,"NE",NA
"1497d4fa",4.4,12,0.6,0,0.5,1.6,"SE",2.8,"S",NA
"1fde1c0d",5.6,10.6,0.8,0,0.7,2.4,"NE",4.7,"SW",NA
"3771b345",6.6,16.2,2.9,0,0.9,2.7,"SE",5.1,"SE",NA
"42d25c52",7.4,16.4,1.1,0.5,1,3.6,"NE",7.1,"SW",NA
"de47c6b1",4.9,14.8,-2,0,0.7,1.8,"NE",3.3,"SE",NA
"f6e869f9",8,15.8,2.4,0,1.2,4.6,"SW",9,"SW",NA
"ce8327e5",4.2,14.1,-1.5,0,0.6,1.6,"NE",2.9,"NE",NA
"9479b481",6.6,15.1,1.5,0,0.9,3,"SW",6.2,"S",NA
"c975f4de",1.1,6.2,-2.6,0,1.2,4.4,"SW",7.6,"S",NA
"160a7a23",-0.1,3.1,-3.5,0,1.2,4.1,"SW",7.9,"SW",NA
"f905cf8f",1.9,9.3,-4.4,0,1.1,3.6,"SW",6.7,"E",NA
"69d3cf15",-0.5,8.9,-6.3,0,0.8,3.3,"SW",7.3,"SW",NA
"ec56d28c",0.1,10.1,-5.5,0,0.9,3.8,"SW",6.1,"W",NA
"fe2a1385",3.4,12.3,-3.4,0,0.9,3.6,"W",6.9,"W",NA
"d685bccd",5.1,11.9,0.5,1.5,0.8,2.1,"SW",3.6,"SE",NA
"045d984a",3.8,11.2,-1.1,0,0.7,2.2,"NE",4.1,"NE",NA
"8f3301dd",-0.5,4.4,-4.7,0,1.3,3.9,"SW",8.6,"SW",NA
"d784836e",0.5,5.4,-2.8,0,1.4,5.3,"E",9.7,"SE",NA
"45c7cc36",0.9,5.4,-2.5,0,1.5,5.2,"E",9.5,"E",NA
"5522943d",0.5,7.2,-3.9,0,1.2,4.9,"NE",9.3,"E",NA
"482285fd",2.8,8.6,-2.5,0,1.1,3.9,"E",7.1,"NE",NA
"d00b81c2",0.6,4.5,-2.5,0,2,6.3,"SW",13.2,"S",NA
"1c128f24",-2.2,2.6,-6.4,0,1.2,4.1,"NE",7.8,"SW",NA
"bdbe8e1b",-1.3,5.3,-5.8,0,1,3.9,"SW",7.4,"SW",NA
"9fc95fc8",-0.1,4.7,-3.9,0,1,2.7,"SW",4.7,"SW",NA
"7720c939",3.1,12.6,-1.5,0,1,4.8,"SW",7.4,"W",NA
"12ebcf1c",0.6,6.6,-3.8,0,1.2,3.9,"NE",7.2,"SW",NA
"a7d79d03",0.5,6,-4.8,0,1.4,5.3,"SW",8.7,"SW",NA
"f3fb3afc",-1.5,7.2,-7.2,0,0.7,3.3,"SW",5.6,"SW",NA
"097fbcd6",4.3,11.2,-1.8,0,0.6,3,"NE",5.3,"NE",NA
"17a24b01",5,6.3,3.5,20,0.3,1.2,"NE",1.8,"NE",NA
"42416e2d",5,6.5,3.6,21,0.4,2.1,"NE",3.5,"NE",NA
"c69a9de8",-0.1,5.8,-4.6,0,1.2,4.2,"SW",8.2,"SW",NA
"b0ce4adc",2.4,10.9,-2.2,0,1.2,4.6,"SW",8,"SW",NA
"6adfdf3c",2.3,7.5,-1.8,0,1.6,4.4,"E",9.5,"SE",NA
"cae43418",5.3,14.1,0.1,0,1.2,4.3,"NE",7.9,"NE",NA
"f5810561",2.5,11.3,-3.5,0,1.2,3.6,"SW",6.6,"E",NA
"2ef020bc",4.2,12.8,-0.6,0,0.4,1.5,"NE",2.2,"NE",NA
"7452db10",7.7,11.2,6.2,29,1.3,5.4,"SW",12.5,"S",NA
"e6119448",3.7,7.8,0.5,0.5,2,4.2,"E",8.7,"SW",NA
"b4d1cb3e",0.5,3.6,-2.8,0,2.6,7.7,"SW",13.9,"SW",NA
"2afaaccf",-0.9,4.4,-5.2,0,1.6,5.3,"NE",9.4,"SE",NA
"cbea592f",4.6,15.6,-4.3,0,1.3,5.6,"SW",9.9,"SW",NA
"a17d1728",9,20.5,1.2,0,1.3,4.5,"NE",8.8,"NE",NA
"1b9187a8",9,20.4,1.1,0,1.3,4.5,"SW",7.8,"SW",NA
"41337c04",3.7,13.5,-4.4,0,1.1,4.6,"W",8,"SW",NA
"81b06c2a",4.1,11.9,-1.4,0,1.6,5,"SW",8,"SW",NA
"e36f39b6",3.8,14.4,-4.1,0,1.2,4.3,"SW",7.1,"SW",NA
"9127e3a8",9.4,18,0.6,0,1.7,5.7,"SW",10.4,"SW",NA
"c4c4c684",9,16.2,2,31,1.6,6.5,"SW",12,"SW",NA
"e4946d69",8.2,15.2,4,0,1.4,4.4,"SW",7.4,"SW",NA
"53bc7ded",7.5,12.7,2.6,12.5,0.9,4,"SW",7.3,"SW",NA
"9b05a1d1",10.7,19.4,6.8,1,1.4,3.9,"SW",6.6,"SW",NA
"64ef4c76",7.5,12.3,4.4,0.5,1.7,3.6,"SW",6.7,"SW",NA
"34633953",8.3,14.9,3.7,0,1,3.3,"SW",5.3,"SW",NA
"2ae2f18f",8.2,17.9,1.2,0,1.5,4.8,"SW",8.9,"SW",NA
"baf139a2",6.7,11.9,2.4,10,0.8,2.6,"SW",5.6,"SW",NA
"7a9cb2cb",7.8,10.5,6,12.5,1.3,4.4,"SW",7.4,"SW",NA
"6dd721a3",7.4,19.3,-1.1,0,1.2,4.2,"SW",8.3,"SW",NA
"50ee5b5f",7.9,15.3,1.2,0.5,1,3.7,"SW",7.9,"SW",NA
"6af45bf9",10.6,21,3.2,0,1.5,4.9,"SW",9.2,"SW",NA
"ff88c3dd",10.2,21.2,2.5,0,1.5,5.3,"SW",9.3,"SW",NA
"984b2a45",11.8,20,3,0,2,5.1,"SW",9.3,"SW",NA
"1f83569b",12.9,16.9,10.3,92,1,4,"SW",8.6,"W",NA
"8f909eb6",8.8,14.5,2,0,1.7,4.9,"SW",9.2,"SW",NA
"48113d0d",6.8,16.4,-0.7,0,1.2,3.3,"SW",6.7,"SW",NA
"1df21821",9.8,20.7,0.1,0,1.6,4.4,"SW",7.8,"SW",NA
"5f5aae65",9,16.1,4.5,0,1.1,2.9,"SW",4.8,"SW",NA
"6263d499",9.2,18.6,1.1,0,1.5,4.5,"SW",10,"SW",NA
"5879d43f",10.3,18.7,1.5,0,1.6,4.6,"SW",7.8,"SW",NA
"78391e04",12.2,16.4,9.3,43,1.6,5.3,"NW",10.6,"NW",NA
"cd054c1b",15.1,25.3,9,8.5,1.1,3.7,"SW",8,"SW",NA
"0258884d",15.8,22.4,10.4,0,1.8,4.5,"SW",7.2,"SW",NA
"384288eb",14,22.2,6.8,0,1.7,5,"SW",8.4,"SW",NA
"33bf2997",13.1,20.1,5.6,6.5,1.8,5.1,"SW",8.2,"SW",NA
"681f73fc",10.3,19.9,2,0,1.8,4.9,"SW",8.8,"W",NA
"0c439fc2",12.4,20.6,4.5,0,2.1,5.2,"SW",8.4,"SW",NA
"7245b961",12.1,15.7,9.1,7,1.2,3.7,"SW",6.2,"SW",NA
"e006f639",15.5,23.9,7.5,2.5,2.1,5.5,"SW",9.8,"NE",NA
"0dd475d9",10.7,18.5,5.4,0,2.5,6,"SW",10.4,"SW",NA
"583750f5",9.9,17.4,4.3,0,1.1,4.6,"SW",7.4,"SW",NA
"96627440",11.1,12.9,9.6,31,0.7,2.8,"SW",5.3,"SW",NA
"7d390308",10.2,20.3,1.8,0,1.5,4.6,"SW",8.6,"S",NA
"3ece1004",14.4,26.9,4.7,0,1.4,4.7,"SW",9,"SW",NA
"40c836a7",13,24.3,3.3,0,1.9,6.7,"SW",11.4,"SW",NA
"d28b79ff",14.9,22,9.1,0,1.9,4.6,"SW",7.6,"SW",NA
"3f59fa1f",14.4,23.4,7.1,0,1.7,4.9,"SW",10.9,"SW",NA
"6abadf33",11.3,21.1,3.4,0,2.2,6.1,"SW",11.4,"SW",NA
"a6b9f6b3",11.6,14,8,1.5,0.9,2.2,"NE",3.8,"NE",NA
"706d6247",9.9,12.9,6.1,4,1.1,3.4,"SW",9.6,"SW",NA
"8dd70895",9.9,19.1,4.5,0.5,1.2,4.4,"SW",9.3,"SE",NA
"0bae4a44",13.3,17.8,9.7,30,1,4.3,"NW",7.2,"W",NA
"6dbe6d09",16.2,23.9,9.2,0,1.7,5.5,"SW",11.5,"E",NA
"7e7675c8",14.3,19.6,9.3,0,1.3,3.7,"SW",6.5,"SW",NA
"8a189814",17.4,25.8,11.7,0,1.3,4,"SW",6.4,"SW",NA
"b721e2e8",20.4,30.5,12.6,0,1.8,5.4,"SW",9,"SW",NA
"93853fe7",15,16,13.4,4.5,0.7,2.7,"SW",4.5,"SW",NA
"a99f3f41",19.1,22.8,15.7,11,0.7,1.7,"NE",3,"NE",NA
"ba30bb1d",21.2,29.2,17.5,10.5,1.1,4.3,"SW",7.6,"SW",NA
"25f3b1af",18.5,20.7,15,11.5,0.7,2.1,"NE",2.9,"NE",NA
"85903243",15.7,19.3,13.1,41.5,0.9,2.2,"NE",3.4,"NE",NA
"230455c4",18.3,27.3,10.6,0,1.5,4.4,"SW",8.1,"SW",NA
"1e3d2f38",17.8,25.1,13,0.5,1.1,3.1,"W",5.2,"W",NA
"3a99f237",17.5,24.4,10,0,1.6,4,"E",8,"E",NA
"0083f291",13,14.9,12.1,45.5,0.7,1.9,"SW",4,"SW",NA
"7b23eadc",18.8,27.8,11.3,0,1.2,4.5,"SW",8.5,"S",NA
"80f0659a",20.6,28.1,15.1,0,1.8,5.7,"SW",10.5,"SW",NA
"54ff8bb2",18.8,20.6,16.5,28,1.3,3,"NE",5.3,"NE",NA
"d038d551",20.1,29.1,14.7,0,1.3,3.8,"SW",6.3,"SW",NA
"705b56bd",19.3,26.4,15,0.5,1.2,2.9,"SW",4.9,"SW",NA
"dbc705b1",21.8,28.7,16.6,0,1.6,5.2,"SW",8,"SW",NA
"e9bfa1cd",21.2,29.8,15,21,1.6,4.4,"SW",8,"SW",NA
"41e6ee33",20.5,29.1,16.2,2,1.7,5.3,"SW",9.2,"SW",NA
"694fbbab",19.9,26.5,15.9,0,1.2,3.5,"SW",6.2,"SW",NA
"dc73e9b4",17.4,19.6,15.5,28.5,0.7,2.5,"NW",6.1,"W",NA
"25686a38",21.1,29.4,15.3,0,1.7,4.7,"SW",7.9,"SW",NA
"72dbc861",20.8,26.8,16,0,1.1,3.8,"SW",7.4,"S",NA
"6407b112",20.3,27.2,17.1,7,1.3,5,"SW",8.2,"SW",NA
"31e4943e",21.1,28.3,16.4,0,1.6,5.2,"SW",8.9,"SW",NA
"40a36c1d",20.9,28.3,15.5,0,1.5,4.5,"SW",6.8,"SW",NA
"15404931",21.9,27.4,16.5,0,1.5,3.8,"SW",5.8,"SW",NA
"e8fa23e3",21.5,25.4,18.9,0,1.2,3.7,"SW",6.4,"SW",NA
"f5e6f5ca",19.7,20.8,18.4,61.5,0.8,2.1,"SW",4.4,"SW",NA
"c8df8f36",20.6,22.4,19.3,122,0.9,2.1,"NE",3.1,"NE",NA
"494a0415",21.4,23.7,20,61.5,0.8,2.2,"NE",3.2,"NE",NA
"dc369c31",24.5,32.7,20.1,2.5,1.3,3.5,"SW",6,"SW",NA
"39e12796",24.1,31.7,19.7,0.5,1.4,4.8,"NE",7.1,"NE",NA
"4dd3a8da",22.5,29.3,19.5,4,1,3.6,"SW",6.3,"SW",NA
"df90e782",24.5,33.1,18.4,0,1.6,4.7,"SW",7.9,"SW",NA
"cf75bf89",25,33.5,17.5,0,1.7,4.4,"SW",7.7,"SW",NA
"fa6aa441",26.7,35.3,20.5,0,1.7,5.3,"SW",8.4,"SW",NA
"90fdea46",27.1,35.1,21.4,0,1.7,4.9,"SW",8.4,"SW",NA
"68347dbb",25.9,34.4,22.5,5.5,1.4,4,"SW",7.1,"S",NA
"5bfafa13",25.8,32.4,21.5,0,1.6,4.3,"SW",8.6,"W",NA
"fa56fb2c",25.9,33.2,21.3,1,1.6,4.2,"SW",7.4,"SW",NA
"aa572500",23.2,27.5,20.6,0.5,1.1,2.9,"SW",4.5,"SW",NA
"7e58cb28",26.8,34.7,20.7,0,1.7,4.6,"SW",8.2,"SW",NA
"3f2bbd24",26.7,33,23,0,1.6,4.7,"SW",7.7,"SW",NA
"9f483ec8",25.5,34.3,20.6,19,1.7,6.9,"NE",12.5,"NE",NA
"df431396",26.5,33.2,22.7,0,1.6,4.4,"SW",7.2,"SW",NA
"0b4cfdbe",28.1,36,21.5,0,1.8,4.7,"SW",7.3,"SW",NA
"bc64ed3a",28.7,37,22.3,0,1.4,4,"SW",7.1,"SW",NA
"b2b23881",28,35.3,22.2,0,1.6,4.2,"SW",7.7,"SW",NA
"29043918",27.8,36.5,23.1,0,1.2,4.4,"SW",7.9,"SW",NA
"13638245",24.4,32.3,18.2,0,1.1,3.2,"SW",5.7,"SW",NA
"83704a68",22.6,28.2,20.5,7,0.9,2.7,"NE",5.2,"SW",NA
"093948d8",20.6,22.1,19.6,68.5,1,2.4,"NE",4.6,"NE",NA
"5cda6df4",21.9,23.5,20.1,84,1,3.1,"NE",5.2,"NE",NA
"1e72dbb0",21.9,23.9,20.1,57,1,2.9,"SW",5.2,"SW",NA
"616ea631",21,22.5,19.5,13.5,0.6,2,"NE",2.7,"SW",NA
"36fccda7",21.5,24.5,19.9,125.5,1.1,2.3,"NE",3.7,"NE",NA
"b1fdc5ae",23,28.4,20.1,5,1,2.6,"SW",4.7,"SW",NA
"3bb4c71e",23,30,19.7,4,0.9,2.1,"NE",3.2,"NE",NA
"2cff5476",23.8,29.5,20.9,0,0.9,1.9,"NE",3.1,"NE",NA
"044c3cb8",25.2,33.5,19.6,0,1.1,3.1,"SW",5.4,"SW",NA
"3e563c1e",26.1,35.7,20,0,1.3,3.2,"SW",5.3,"W",NA
"241c9755",26.3,36,19.8,0,1.1,4.7,"NE",7.8,"NE",NA
"9120c54a",26,35.6,19.8,0,1.4,3.6,"SW",7,"SW",NA
"d36fc801",21.1,22.5,19.6,22.5,0.7,2.1,"NE",3.3,"NE",NA
"1699af40",21.9,26.6,19.3,16.5,1,3.3,"SW",5.2,"SW",NA
"6362c9bf",20.6,28.9,15.3,0,1.5,4.4,"SW",7,"SW",NA
"3d388801",23.1,30.9,17.6,0,1.4,3.6,"SW",6.6,"SW",NA
"7b13b5ec",21.2,25.3,18.6,0,0.8,2,"NE",3.3,"S",NA
"208adcad",21.3,28.3,18.3,0,1.3,4.2,"SW",7.3,"SW",NA
"eedff818",20.8,25.4,18,1.5,0.9,3.1,"SW",6.1,"SW",NA
"3ad01630",21.8,25.3,19.3,28.5,0.9,2.4,"NE",3.7,"SW",NA
"484c2e5b",22.9,30.1,19.4,0,1,3,"SW",6.4,"SW",NA
"2dc2d614",21.5,28.4,17.4,0,1,3.2,"SW",5.8,"SW",NA
"0d927df9",21.5,30,16.4,0,1.1,3.2,"SW",6.4,"SW",NA
"326a865f",18.3,19.2,17.3,13.5,0.8,3.1,"SW",6.9,"SW",NA
"fc3fa2ea",19.7,26.8,16.2,0,1.4,4.5,"SW",8.1,"SW",NA
"5aac74a9",20.1,28.2,14.9,0,1.3,4.2,"SW",7.5,"SW",NA
"18fae49c",18.7,21.5,16.5,1.5,0.7,2.4,"NE",3.8,"NE",NA
"4d19c1b0",19.3,29.6,13.7,0,1,2.7,"SW",4.6,"SW",NA
"b0a3ab62",18.1,28.1,11.2,0,1,3.1,"SW",5.7,"SW",NA
"eebdce12",19.4,29.3,10.6,0,1.1,3.1,"SW",5.8,"SW",NA
"115723b5",21.2,28.4,17,0,1.5,4.1,"SW",7.2,"SW",NA
"46e481ec",21.2,29.1,16.3,0,1.2,3.4,"SW",5.5,"SW",NA
"02c5c300",19.6,25.9,14.5,0,1.2,4.2,"SW",6.7,"SW",NA
"d4fd36c0",20.9,30,14.6,0,1.2,3.7,"SW",6.9,"SW",NA
"44eefeed",21.3,25.9,17.6,26,0.8,2.6,"SW",4.4,"SW",NA
"8254cfbb",19.7,25.9,15.6,0,1.2,4,"SW",6.5,"S",NA
"a6f012b4",19.4,26.3,15.8,0,0.8,2.3,"SW",4.2,"SW",NA
"b54ff73e",11.3,13.8,9.2,0,1,2.5,"SW",4.2,"SW",NA
"91b2797d",9.7,16.8,4.1,0,1,2.8,"SW",4.9,"SW",NA
"b807fd87",10.7,19,5.7,0,1.1,5.4,"SW",8.6,"SW",NA
"8e0a48e0",13.7,21,9.5,0,1,3.2,"SW",5.8,"SW",NA
"9df85983",11,19.4,6.8,0,1,3.9,"SW",7.3,"SW",NA
"c9d4fe7c",10.8,18.4,7,0,0.9,3.4,"SW",5.5,"SW",NA
