"date","avg.temp","max.temp","min.temp","precipitation","avg.wind.speed","max.wind.speed","max.wind.speed.dir","max.inst.wind.speed","max.inst.wind.speed.dir","min.atmos.pressure"
"364a31e5",24.4,31.6,21.2,17.5,1.8,7,"NW",10,"NW",1008.6
"5e556052",25.5,32.1,21,10,3.5,9.2,"NW",13.7,"W",1007.4
"812a9e3f",25.5,32.3,21.4,1,2.5,7.2,"NW",11.7,"NW",1008.8
"1b86b414",27.5,34.7,22.6,0.5,2.1,6.1,"S",11,"SW",1011.8
"6b830f4d",27.1,33.1,23,0,2.4,5.8,"SW",10.3,"NW",1009
"5a3cc65f",26.8,32.6,22.4,0,2.6,5.8,"NW",9.1,"W",1006.3
"7b47ee19",27.4,33.3,23.1,0,2.7,6.6,"W",9.5,"SW",1008.8
"51b8c624",27.6,35.4,22.1,0,2.3,6.9,"S",10.4,"SW",1011.3
"e7d274fa",28,33.7,22.4,0,2.7,6,"S",8.7,"SE",1011.2
"0a8d36b3",28.1,34.7,23.9,0,3.1,10.9,"W",15.9,"W",1009
"d66dbde8",26.6,32.8,22.4,0,2.9,8.6,"W",12.2,"W",1007.7
"90211c98",28.6,36.2,21.9,0,2.8,8.6,"NW",14,"W",1004.1
"e024a7c1",29,37.3,22.2,0,2.3,7.5,"NW",11.9,"NW",1004.8
"0d7be588",29,36.8,22.5,0,2.6,8.5,"NW",12.7,"W",1006.2
"872286ee",27.6,35.5,22.3,0,2,6.3,"NW",11.4,"W",1006.1
"9ffd12f7",27.3,36.4,22.1,0,1.8,8,"W",11.4,"W",1008.2
"ae42dbe5",23.7,30.9,19.2,0,1.8,5.1,"S",7.1,"S",1004.4
"e80e7a95",26.9,33.8,21.7,0,2.5,6.2,"S",10.6,"SW",1005.9
"75548385",27.2,33.4,22.8,0,1.7,5.6,"SW",8,"S",1007.4
"a9b408de",26.7,33.1,23.1,0,2.1,6.4,"SW",9.6,"SW",1008.3
"8f23084a",27.1,35.6,22.2,8,1.9,7.7,"SE",13.3,"S",1005.8
"a5dc2077",27.8,34.6,24.4,0,2,6.2,"NW",9,"NW",1005.8
"2bf7f244",26.9,33.5,23.5,15,2,10.9,"W",16.6,"W",1006.2
"332816cd",26.4,32.5,23,0,2.3,7.5,"S",10.9,"S",1007.9
"2a387097",26.9,34.3,22.8,0,2,7.7,"SW",11.4,"S",1007.2
"2c01217f",25.5,34,20,3,1.7,5.7,"SW",8.3,"SW",1008.1
"34dec5f6",25.2,32.2,21.2,5.5,2.4,6.5,"SW",10.1,"SW",1007.3
"2dcea3ac",23.9,30.6,20.6,13.5,3.2,8.8,"SW",14.2,"SW",1009.9
"a0505ac8",21.8,27.2,19.2,11,1.7,5.6,"SW",8.1,"SW",1009.9
"2223946a",23.3,31.1,18.5,0,2.6,7.7,"W",11.4,"NW",1006.3
"a7a689f3",21.1,27.6,16,0,1.8,5.7,"SW",8.2,"SW",1010.1
"a6690b20",24,29.8,20.8,2,2.6,4.9,"W",7.8,"S",1009.2
"8ec6a468",24.7,28.4,22.2,15,3.2,6,"W",8.1,"W",1007.4
"d87f3cc5",18.8,24,16.3,1,2.1,4.8,"S",7.1,"SW",1011.1
"f11f115e",21.6,26.9,17.9,0,2.2,6.7,"NE",11.6,"NE",1008.1
"5a0cf267",22,28.5,18.1,0,2.3,6.2,"NE",9.6,"E",1007.3
"c7560b77",20.5,25,17.3,0.5,1.7,4.9,"SW",6.7,"SW",1004.2
"f6e9c265",18.3,25.4,12.6,0,2.3,7.3,"NE",12.1,"E",1008.8
"17dea885",17.4,23.5,12.4,0,1.1,3.2,"NE",5.2,"NE",1006.3
"ec87fa76",18.1,25.6,11.4,0,1.9,5.7,"SW",8.4,"SW",1002.7
"00173aec",18.7,25,14.9,1,1.6,5,"NW",7.5,"NW",1006.7
"062e6b04",19.5,23.7,16.9,0,2.1,6,"SW",7.8,"SW",1008.8
"eb71294d",18.9,25.9,12.8,0,3,7.3,"SW",11.4,"SW",1004.2
"07e1e9d7",15.5,21.4,10.6,0,1.6,4.7,"NW",7.4,"SE",1012.7
"8a7f10b3",13.8,14.3,13.3,44.5,1.3,3.4,"SW",5.6,"SE",1020.3
"66efd029",19.8,27.7,15.8,0,1.6,5.4,"SW",7.6,"NW",1006.1
"60d681c1",16.2,21.2,12.2,0,2.4,6.1,"E",9.9,"E",1015.4
"61190312",11,13.6,10.2,27,1.2,2.7,"SW",3.7,"SW",1018.7
"1f0f34f7",11.4,20.5,7,0,1.4,3.2,"SE",5.7,"NE",1021
"f5a6a585",10.9,16.3,7,0.5,3.1,7.5,"SW",12.5,"SW",1005.1
"18f9e7cc",10.1,18.5,3.9,0,2.4,8.4,"W",12.7,"W",1011
"adfeed55",12.2,20.4,6.8,0,2.2,8.4,"NW",12.3,"W",1013.1
"40a1af1c",9.9,17.6,5.1,0,2,5.4,"NE",9,"SE",1014.3
"a1a1e7ca",8.6,17.7,2.2,0,1.5,4.4,"NW",5.3,"NW",1022.1
"b97e0343",8.9,17.2,1.8,0,1.5,4.1,"NW",5.9,"SW",1022.8
"93812b7e",11.4,14.9,8.1,14,1,3,"NE",4.5,"NE",1012.8
"d3f4dbe6",13,18.6,8,1.5,3.7,10.8,"W",15.4,"W",1005.2
"bf4752ab",8,15.1,3.4,0,3.3,8.9,"W",14.4,"NW",1011.7
"a65734f1",7,16.8,0.2,0,1.3,6.9,"W",8.9,"W",1022.3
"9477f845",11.3,16.4,6.3,17,1,4.3,"S",5.8,"SW",1011.9
"126d015a",14.6,19.8,7.6,0,4.9,11.2,"W",15.7,"W",1008.6
"3316291c",8.5,14.7,4,0,3.9,9.8,"W",16.1,"NW",1012
"2a064f46",6.7,14.5,1.3,0,2.9,9.9,"W",14.4,"W",1017.7
"34e0fa27",9.2,18.5,2.8,0,1.2,3.9,"NW",6,"W",1023.2
"2df09c7d",8.8,18.1,0.7,0,1.4,4.9,"SW",6.7,"S",1026.3
"1fd050c9",10.9,19.4,3.6,0,1.1,4.5,"SW",7.6,"SW",1024.6
"4b394f11",16,20.6,11.9,1,2.4,5.1,"W",7.4,"W",1015.4
"5229294b",16.3,18.4,13.5,12,3.5,7.5,"SW",12.1,"S",1006.6
"55dffa70",9.9,17.4,4.7,0,1.9,7.6,"W",9.9,"W",1018.2
"3200d46e",8.4,14.2,2,4.5,3.1,7.5,"SW",12.1,"SW",1011.9
"1497d4fa",5.1,11.6,0.8,0,2,6.6,"W",9.2,"W",1019.6
"1fde1c0d",6.2,12.4,0.6,0,1.1,4.1,"W",6.5,"SW",1020.6
"3771b345",8.4,13.4,3.4,0,3.7,10.8,"W",17.3,"W",1012.5
"42d25c52",7.1,14.6,2.2,0,2.5,9.6,"SW",12.5,"SW",1020.3
"de47c6b1",6,16.6,-2.7,0,2.7,7.2,"W",11,"SW",1015.9
"f6e869f9",9.1,14.7,2.6,0,3.6,11.2,"W",15.4,"NW",1013.9
"ce8327e5",4.4,14,-0.8,0,1.4,5.4,"W",7,"W",1014.1
"9479b481",6.1,12.9,1.7,0,1.7,7.4,"NW",12.1,"NW",1003.8
"c975f4de",1.6,5.1,-0.9,0,4.4,8.5,"SW",15.6,"SW",1012
"160a7a23",-0.4,2.7,-1.9,1,3.5,7.1,"SW",11.9,"SW",1012.7
"f905cf8f",0.5,7.6,-6.1,0,2.5,8,"SW",12.5,"SW",1018
"69d3cf15",-0.8,7.2,-7,0,1.8,7.2,"W",12,"W",1020.2
"ec56d28c",0.4,8.8,-5.9,0,1.9,8.2,"W",12.9,"W",1020
"fe2a1385",2.9,11.4,-4,0,1.2,5.3,"W",8.1,"W",1019
"d685bccd",4.6,9.7,0.1,2.5,1.4,4.4,"N",6.3,"NW",1017.1
"045d984a",2.8,9.3,-2.8,0,1.1,3.2,"NW",5.2,"SW",1010.9
"8f3301dd",-1.4,2.6,-5.5,1,3.2,7.6,"SW",11.8,"W",1004.8
"d784836e",-0.8,2.5,-3.4,1,3.3,6.5,"S",11,"SW",1015.3
"45c7cc36",0.7,3.8,-3.5,0,4.5,8,"SW",12.8,"SW",1017.4
"5522943d",1.1,5.4,-2.1,0,3.8,8.9,"SW",12.4,"SW",1021.1
"482285fd",2,7.3,-2.6,0,2.4,6.8,"SW",12.1,"SW",1015.1
"d00b81c2",-0.2,4.1,-4.1,0.5,5.2,12.6,"SW",18.6,"W",1003.4
"1c128f24",-3.7,0,-6.6,0,3,8.1,"W",12.2,"NW",1011.2
"bdbe8e1b",-1.8,3.4,-6.2,0,3.7,9.2,"SW",12.6,"SW",1015.6
"9fc95fc8",-0.6,3.7,-4,0,1.8,5.3,"SW",8.2,"SW",1021.6
"7720c939",2.3,11.2,-3.3,0,1.7,9.6,"W",12.6,"W",1016.3
"12ebcf1c",-0.1,4.6,-4.7,0,2.8,8.5,"W",12.2,"W",1013.4
"a7d79d03",0.3,4.7,-5,0.5,4.1,11.8,"W",17.4,"W",1013.3
"f3fb3afc",-1.6,5.9,-7.4,0,1.2,2.8,"NW",4.1,"SE",1027.2
"097fbcd6",5.3,11.9,-0.5,0,1.3,3.8,"S",6.5,"S",1015.8
"17a24b01",4.8,5.8,4,18.5,0.7,2.1,"NW",2.7,"SW",1017.8
"42416e2d",4.4,6.2,3.4,19.5,1,3.2,"E",5.4,"E",1017.2
"c69a9de8",0.2,4.3,-4.5,0,4.2,8.5,"W",15.1,"W",1015.6
"b0ce4adc",2.6,10.3,-2,0,2.3,7.8,"W",13.8,"NW",1022.6
"6adfdf3c",2,5.6,0.3,0,5.2,9.6,"W",15.3,"W",1015.3
"cae43418",6,11.8,1.1,0.5,3.6,9.8,"W",16.4,"W",1011.1
"f5810561",2,9.9,-4.9,0,3,9.8,"SW",15.8,"SW",1015.2
"2ef020bc",3.9,10.3,-0.6,0,0.7,1.9,"NW",3.2,"NW",1025.4
"7452db10",7.4,10.4,5.6,16,2.8,11.4,"W",18,"W",987.7
"e6119448",2.9,6,0.5,0.5,4.9,11.3,"NW",18.8,"NW",999.1
"b4d1cb3e",-0.8,2.3,-4.8,0.5,5.3,10.9,"SW",16.8,"SW",1000.4
"2afaaccf",-2.2,2.2,-4.7,0.5,3.6,7.8,"SW",12,"SW",1005.7
"cbea592f",6.9,12.9,0.6,0,5.1,9.4,"SW",14.6,"SW",1008.7
"a17d1728",10.3,18.1,4.7,0,3.3,9.1,"SW",14.1,"SW",1010.5
"1b9187a8",9.3,18.7,2,0,2.4,8,"SW",11.7,"NW",1007.9
"41337c04",3.4,12.7,-4.7,0,2.3,7.1,"W",9.9,"W",1018.4
"81b06c2a",3.1,10.3,-1.5,0,2.7,8.2,"NE",14.2,"NE",1021.8
"e36f39b6",3.8,14.4,-4.5,0,1.9,7.2,"SW",10.2,"SW",1027.5
"9127e3a8",9,17.6,1.4,0,3.1,8,"S",12.6,"S",1018.3
"c4c4c684",9.7,14.3,2.2,20.5,4.7,12.7,"NW",20.8,"NW",1001.5
"e4946d69",7.9,13.8,3.1,0,2.2,6,"SW",9.3,"SW",1026.1
"53bc7ded",6.8,11.5,2.7,12,1.2,3.2,"NW",4.5,"NE",1020.3
"9b05a1d1",9.4,17.6,4.3,0,2,7.3,"NE",11.4,"E",1013.4
"64ef4c76",6.6,11.9,2.5,1,2.2,4.8,"SW",6.8,"SW",1021.5
"34633953",7.1,14.1,0.3,0,1.8,5.5,"SW",8.3,"SE",1019.8
"2ae2f18f",7.5,17.7,-0.5,0,2.3,7.8,"W",10.6,"W",1023.1
"baf139a2",6,10.7,2.3,11,1.2,5.6,"W",8.1,"W",1019.4
"7a9cb2cb",6.8,9.3,4.5,27,1.6,4.7,"SW",8.2,"SW",1005.7
"6dd721a3",7.4,16.9,-0.7,0,2,7,"NE",11.7,"NE",1012.1
"50ee5b5f",8.3,14.8,0.8,2.5,2.7,8,"NW",11.4,"W",1011
"6af45bf9",9.1,17.7,2.9,0,2.4,7.7,"SW",10.8,"SW",1007.7
"ff88c3dd",9.8,20.3,1.5,0,1.9,6.3,"NW",9.1,"NW",1013
"984b2a45",11.1,19.1,3.1,4.5,3.3,8.8,"S",14.4,"S",1014.5
"1f83569b",13.1,16.7,9.9,49.5,3.1,8.5,"SW",13,"SW",998.5
"8f909eb6",8.8,13.4,2.9,0,5.6,12,"W",17.4,"W",1002.9
"48113d0d",6.7,14.9,-0.7,0,2.2,8.6,"W",12.1,"NW",1017
"1df21821",9.8,20.1,0,0,2.3,6,"SW",9.5,"SW",1019
"5f5aae65",8.5,14.3,4,0,2,6.9,"W",9.9,"W",1016
"6263d499",8.3,17.4,0.7,0,2.9,11.1,"W",17.3,"SW",1012.3
"5879d43f",10,19.1,1.2,0,2.6,7.2,"S",11.7,"S",1018
"78391e04",12.5,14.4,10.6,40,3.4,6.6,"SW",10.4,"SW",1005
"cd054c1b",15.5,23,10.7,9.5,3,8.4,"W",13,"NW",1000.9
"0258884d",15.2,21.9,10.3,0,2.5,6.8,"NW",10,"W",1020.1
"384288eb",13.9,20.8,8.1,0,2.4,6.9,"W",10.6,"SW",1016.9
"33bf2997",11.6,17,5.2,0,3.1,8.5,"NE",15.5,"NE",1007.1
"681f73fc",9.9,19,2.3,0,2.5,8,"S",16.9,"SW",1026.9
"0c439fc2",12.4,19.9,5.2,0,2.7,7.4,"SW",11.6,"SW",1024.4
"7245b961",11.9,14.1,9.6,10,2.6,7.6,"W",11.1,"W",1012.1
"e006f639",14.3,22,5.7,4.5,3.4,11.3,"W",17.1,"W",1000.5
"0dd475d9",10,18.3,3.5,0,2.8,7.3,"SW",10.8,"SW",1014.8
"583750f5",10.1,16.6,4.5,0,2,6.5,"S",9.8,"SW",1022.1
"96627440",10.3,11.8,9.1,42,1,4,"E",6.4,"E",1004.9
"7d390308",10.5,18.6,2.3,0,2.7,8.4,"W",12.7,"W",1008
"3ece1004",14.9,24,5.5,0,3.7,9,"NE",16.2,"NE",1014.4
"40c836a7",13.6,24.9,5.2,0,2.4,8.7,"W",13.1,"S",1013.9
"d28b79ff",14.2,21.7,7.6,0,2.6,6.3,"S",10.3,"SW",1014.4
"3f59fa1f",13.2,22.7,6.7,0,2.6,8.4,"W",13.4,"W",1005.4
"6abadf33",10.4,18.7,3.2,0,3.5,7.9,"NE",14.7,"NE",1012.8
"a6b9f6b3",11.4,13.9,7.6,5,1.7,3.7,"W",5.8,"W",1019.4
"706d6247",9.5,13.4,5,4,3.5,8.3,"SW",13.7,"W",1000.1
"8dd70895",9.5,16.9,2.4,0,2.6,8.7,"W",13,"W",1013.1
"0bae4a44",13.4,16.1,10.2,34,2.6,4.6,"W",7.2,"SW",1016.1
"6dbe6d09",17,22.9,10.5,0,4.1,9,"SW",15.8,"W",1002.1
"7e7675c8",13.9,19.1,8.8,0,1.8,5.8,"SW",8.3,"S",1016.9
"8a189814",17.9,27.3,11.4,0.5,1.4,4.9,"SW",7.4,"SW",1006.6
"b721e2e8",20.4,28.9,13.1,0,2,8.1,"S",11.5,"S",1007.4
"93853fe7",14.9,17.3,12.5,15,1.6,5.8,"W",8.2,"W",1010.5
"a99f3f41",20.8,23.1,17,34,3.9,6.4,"SW",10.3,"SW",1003.7
"ba30bb1d",22.1,28,18.5,4,3.4,6.9,"W",9.6,"NW",1005.4
"25f3b1af",18.7,21.4,15.8,8,1.6,3.9,"NW",5.2,"SW",1009
"85903243",15.9,19.3,13.5,41.5,1.4,3.9,"NW",5.9,"N",1009.9
"230455c4",18.2,26.1,10.3,0,3,9.2,"W",13.3,"W",1002.8
"1e3d2f38",17.7,24.7,12.6,0,1.8,4.8,"SW",7.1,"SW",1004.1
"3a99f237",17.6,24.5,10.8,0,2.9,7.5,"W",12.1,"SW",1005.8
"0083f291",13.1,15.8,11.3,50,1.4,4.2,"SW",6.7,"W",1000.6
"7b23eadc",19.1,26.5,12.7,0,4,9.3,"NW",13.8,"W",1002.1
"80f0659a",20.7,27,17,0,2.5,7.3,"S",11.3,"SE",1009.3
"54ff8bb2",19.8,21.9,17.7,37,4.5,8.2,"SW",12.8,"SW",995.3
"d038d551",20.7,28.4,16.1,0,2.4,6.1,"S",9.3,"S",1000.3
"705b56bd",19.5,26.5,14.6,0,1.6,3.8,"W",5.3,"W",1006.2
"dbc705b1",21.5,27,17.1,0,2.8,6.9,"NW",9.4,"NW",1012.9
"e9bfa1cd",19.6,28.6,14.9,20.5,2,5.4,"S",8.8,"SW",1002.3
"41e6ee33",19.4,27.5,15.5,2.5,2.1,7.9,"NW",10.9,"NW",1000.9
"694fbbab",19.5,25.5,15,0,2.4,6.3,"SW",8.7,"S",1002.7
"dc73e9b4",17.3,18.5,16.2,26.5,2.1,5.9,"NW",9.7,"NW",999.9
"25686a38",20.7,29.2,14.8,0,2.4,7.5,"S",11.7,"S",1000.4
"72dbc861",20.8,26.6,17.1,0,2.1,6.1,"SW",8.4,"S",1004.9
"6407b112",19.8,25.7,16.7,2.5,1.9,6.7,"S",10.8,"SW",1006.8
"31e4943e",20.3,27.4,16.2,0.5,2.3,6.5,"SW",10.2,"S",1008.1
"40a36c1d",20.1,26.1,15.8,0,1.8,5.5,"S",8.4,"SW",1009.9
"15404931",21.2,26.1,17.1,0,1.9,5.4,"SW",8.2,"SW",1010.4
"e8fa23e3",21.5,25.1,18.3,0,1.5,4.1,"S",6.3,"S",1005.4
"f5e6f5ca",19.8,22.5,17.9,26.5,1.4,3.4,"SW",4.8,"SW",1009.4
"c8df8f36",20.7,23.1,19,69.5,1.9,4.6,"W",6.7,"W",1008.1
"494a0415",21.8,23.5,20.7,35.5,1.3,3.5,"SW",5.2,"SW",1006.5
"dc369c31",25.9,32,21.9,0.5,3.1,6.9,"SW",10.2,"SW",1006.7
"39e12796",23.9,31.5,19.6,8.5,2.6,9.1,"NW",15.3,"NW",1007.8
"4dd3a8da",22.5,28.5,19.2,3.5,1.6,5.4,"E",7.8,"E",1016
"df90e782",24.7,32.5,18.9,0,1.8,6,"S",9.5,"SW",1014.2
"cf75bf89",25.8,33.5,20.3,0,2.3,6.6,"SW",10,"SE",1012.1
"fa6aa441",27.2,34.6,22.2,0,2.2,5.8,"SW",8.7,"S",1009.9
"90fdea46",27,34.8,22.9,0,2,7.3,"W",11.1,"W",1008.7
"68347dbb",26.4,33.5,22.8,2,1.8,6.6,"E",12.1,"SE",1008
"5bfafa13",25.7,33.7,22.8,12.5,2.1,8.5,"NW",15.7,"NW",1006.8
"fa56fb2c",26,32.9,22.3,0,2.2,5.5,"W",8.1,"SW",1006.5
"aa572500",22.8,26,20.6,2.5,1.6,4.5,"NW",5.9,"NW",998.3
"7e58cb28",25.9,33.3,20.5,0,2.7,8.1,"W",11.4,"W",996.2
"3f2bbd24",26.3,30.9,23.5,0,2.9,6.3,"SW",10.1,"SW",999
"9f483ec8",25.9,33.5,22,4,2.2,6.7,"S",11.1,"SW",997
"df431396",26.7,33.2,21.9,0,3,8.7,"SW",12.9,"SW",1009
"0b4cfdbe",27.9,35.9,21.4,0,2.2,7.6,"NW",12.8,"SW",1005.2
"bc64ed3a",28.2,36.3,24.1,0,2,6,"SW",9.7,"SW",1001.7
"b2b23881",28.3,35.4,23.4,0,2.3,6.4,"S",10.5,"SW",1001
"29043918",27.3,34.5,24,11.5,2.4,6.4,"E",10.4,"NE",997.5
"13638245",24.3,31.7,19.4,4.5,1.9,5.5,"SW",7.8,"SW",1008.6
"83704a68",22.2,27.7,19.1,3,1.8,5.9,"SW",8,"SW",1010.5
"093948d8",21.2,22.9,19.1,116,3,6.8,"W",9.7,"W",1005.8
"5cda6df4",22.8,24,21,144,3.6,6.9,"SW",9.1,"SW",1004.5
"1e72dbb0",21.9,23.9,20,35.5,2,5.3,"W",7.8,"W",1004.4
"616ea631",21.2,23.6,20,9,1.3,4.6,"SW",5.9,"SW",1014.1
"36fccda7",22.3,25.2,20.9,43,2.8,5.2,"W",7.4,"W",1010.3
"b1fdc5ae",23.1,28,20.9,19.5,1.9,6.3,"SW",9.8,"SW",1011.5
"3bb4c71e",23.9,29.9,20.6,5.5,2.4,8.4,"SW",12,"SW",1008.2
"2cff5476",25.2,29.5,22.4,0,2.9,6.3,"SW",8.7,"SW",1009.1
"044c3cb8",26.3,34.2,20.9,0,2.7,9.2,"W",13.8,"NW",1009.1
"3e563c1e",26.9,34.8,21,0,1.9,5.6,"W",9.6,"W",1007.5
"241c9755",26.8,34.3,20.5,0,3.7,10.4,"W",15.3,"W",1007.3
"9120c54a",26.5,34.8,20.5,0,2.4,7.7,"SW",12.4,"W",1007.8
"d36fc801",20.7,22.5,19.3,16.5,1.5,4.4,"SW",6,"SW",1007.4
"1699af40",20.6,22.9,19.1,47,1.5,6.4,"W",9.7,"W",1010.4
"6362c9bf",20.7,27,16.2,0,2.7,7.3,"NW",10.3,"NW",1011.7
"3d388801",23.6,30.4,18.9,0,2.3,6.5,"S",10.1,"W",1009.2
"7b13b5ec",20.9,25.2,17.8,0,1.5,4.6,"NW",5.7,"NW",1010.2
"208adcad",21.4,28.4,16.4,0,2.2,6.5,"S",10.5,"S",1011.6
"eedff818",20.7,25,18.5,3,1.5,4.7,"W",6.7,"W",1011.1
"3ad01630",21.7,25.6,19.1,18,1.4,4,"SW",6.1,"SW",1003.4
"484c2e5b",23.2,30.3,18.9,0,1.9,5.3,"NE",8.8,"NE",1008.1
"2dc2d614",22.6,29,18.7,0,1.8,5.5,"SW",8.2,"SW",1010.4
"0d927df9",21.3,28.3,15.3,0,2.5,8.3,"SW",12.3,"W",1011.6
"326a865f",18.1,20.3,16.4,14.5,1.5,5.2,"SW",7.6,"SW",1018.6
"fc3fa2ea",19.4,26,15.6,0,1.6,3.7,"SW",6,"SW",1012.6
"5aac74a9",20.5,28.3,15.4,0,1.8,5.7,"SW",8.2,"NW",1010.2
"18fae49c",19.6,22.7,17.7,1.5,2.2,5.6,"SW",12.1,"NE",993.6
"4d19c1b0",20.5,28.8,14.6,0,2.5,7,"W",12.7,"SW",1002.8
"b0a3ab62",18.4,27.2,11.1,0,1.4,4.2,"W",6.6,"S",1017.9
"eebdce12",19.8,28.9,12,0,1.5,3.5,"SE",6.3,"SE",1012.2
"115723b5",20.9,27.6,16.4,0,2.2,6.5,"SW",10.1,"SW",1015.4
"46e481ec",20.8,28.3,15.7,0,1.9,5.9,"SW",9.4,"SW",1016.9
"02c5c300",19.9,25.9,15.6,0,1.9,5.1,"SW",8.5,"SW",1020.6
"d4fd36c0",20.6,28.3,13.7,0,2.5,8.5,"SW",11.8,"SW",1014.4
"44eefeed",20.8,25.5,18.3,23.5,1.3,2.9,"NW",5,"NW",1019.2
"8254cfbb",18.9,25.1,14.1,0,1.7,4.8,"NW",7.4,"NW",1013
"a6f012b4",19.8,25.7,14.9,0,2.3,6.5,"SW",9.5,"SW",1009.3
"b54ff73e",10.8,15,6.1,0,1.6,4.4,"SW",6,"SW",1019.7
"91b2797d",9.5,16.1,3.6,0,1.5,3.9,"SW",6.2,"SW",1014.2
"b807fd87",10.9,17.4,5.3,0,2,5.5,"NE",9.9,"NE",1015.6
"8e0a48e0",12.7,20,8.2,0,1.7,5.2,"SW",8.2,"SW",1013.6
"9df85983",10.4,17,5.1,0,2.9,9.2,"NE",16.6,"NE",1016.8
"c9d4fe7c",10,18.7,3.1,0,1.5,5.2,"SW",7.9,"SW",1022.6
