"date","avg.temp","max.temp","min.temp","precipitation","avg.wind.speed","max.wind.speed","max.wind.speed.dir","max.inst.wind.speed","max.inst.wind.speed.dir","min.atmos.pressure"
"d66dbde8",23.3,27.8,20.5,2.5,0.7,1.5,"NE",4.8,"SW",NA
"90211c98",25.8,34,20,0,1.1,2.8,"SW",7.3,"SW",NA
"e024a7c1",25.5,35,20.4,0,1.1,2.2,"SW",5.3,"SW",NA
"0d7be588",25.3,34.3,20.3,0,1.1,2.2,"NE",6.5,"SW",NA
"872286ee",26.1,32.7,21.7,0,1,2.5,"SW",6.1,"SW",NA
"9ffd12f7",24.1,33.5,20.5,0.5,1.1,2.4,"SW",5.7,"NE",NA
"ae42dbe5",22.2,31,17.9,0,1,2.5,"SW",6.1,"SW",NA
"e80e7a95",24.7,31.6,19.4,0,1,2.3,"SW",6.5,"SW",NA
"75548385",24.9,31.4,21.1,0,0.8,2.2,"SW",5.2,"SW",NA
"a9b408de",25.5,33.2,21.7,0,1,2.4,"SW",6.2,"SW",NA
"8f23084a",26,32.9,21.1,0,1,2.7,"SW",7.2,"SW",NA
"a5dc2077",24.9,33.8,20.9,0.5,0.8,2.8,"SW",6.3,"NW",NA
"2bf7f244",25.4,32.8,21.9,0,0.9,2.8,"SW",6.3,"SW",NA
"332816cd",24.2,30.2,21.9,3.5,0.7,2.7,"SW",6.5,"SW",NA
"2a387097",24.4,33.5,20.5,0,0.9,2.5,"SW",7.2,"W",NA
"2c01217f",23.2,32.5,18.7,5,1.1,2.2,"SW",5.8,"SW",NA
"34dec5f6",23.9,31.7,20.3,2,1.1,2.7,"SW",6.7,"SW",NA
"2dcea3ac",23.8,28.6,20.2,6,1.5,4.6,"SW",13.6,"W",NA
"a0505ac8",20.2,25.3,17.9,21.5,0.6,1.9,"SW",4.6,"SW",NA
"2223946a",20.7,26.9,16.6,0,0.7,2.5,"SW",6.4,"SW",NA
"a7a689f3",19.5,25.9,15.2,0,0.9,2.2,"SW",6.1,"SW",NA
"a6690b20",21.9,27.9,19.3,2.5,0.5,2.1,"W",5.1,"SW",NA
"8ec6a468",22.1,23.7,20.9,2.5,0.4,1.1,"NE",3.9,"SW",NA
"d87f3cc5",17.4,24.6,14.8,0,0.8,2.8,"SW",6.3,"SW",NA
"f11f115e",19.8,26.7,15.9,0,0.9,1.9,"NE",4.5,"NE",NA
"5a0cf267",20.7,28.3,17.1,0,0.8,2.1,"SW",5.6,"SW",NA
"c7560b77",19.1,22.9,15.1,2.5,0.7,2.1,"NE",5.5,"SW",NA
"f6e9c265",16.6,25.8,10.9,0,1,1.8,"SW",4.6,"N",NA
"17dea885",16.7,22.6,12.1,0,1,2.2,"SW",4.6,"SW",NA
"ec87fa76",16.6,24.1,11.2,0,0.9,2.3,"SW",6.5,"SW",NA
"00173aec",16.9,23.9,12.9,1.5,0.9,2.3,"SW",5.5,"SW",NA
"062e6b04",17.7,21.6,15.4,0,0.6,1.9,"SW",4.1,"SW",NA
"eb71294d",16.5,22.5,9.6,3.5,0.7,2.4,"SW",7,"SW",NA
"07e1e9d7",13.6,21.7,8.4,0,1,2.2,"SW",5.8,"NW",NA
"8a7f10b3",13.4,14.2,12.3,37.5,1,1.7,"NE",4.8,"NE",NA
"66efd029",18.1,25.4,14.2,0,0.9,2.2,"SW",6.2,"SW",NA
"60d681c1",15,22,10.2,0,1,2.3,"SW",6.2,"NW",NA
"61190312",10.4,11.9,8.3,29,0.6,1.4,"E",3.5,"N",NA
"1f0f34f7",10.4,19,5.8,0,1.2,2.9,"NE",7.2,"N",NA
"f5a6a585",8.1,12.5,4.6,2.5,0.8,1.8,"SW",4.9,"NE",NA
"18f9e7cc",6.9,14.3,2.7,0,0.7,1.6,"NE",4.7,"SW",NA
"adfeed55",9.5,17.7,5.8,0,1,2.2,"SW",7.8,"SW",NA
"40a1af1c",8.1,16.3,2.8,0,1.1,2.3,"SW",6.1,"NE",NA
"a1a1e7ca",7,16.8,1.6,0,1,2.5,"SW",5.8,"SW",NA
"b97e0343",7.9,15,2.3,0,1,2.3,"NE",6.2,"NW",NA
"93812b7e",10.8,13.3,8,25.5,0.4,1.3,"NE",2.9,"NW",NA
"d3f4dbe6",10.2,15,5.3,3,0.8,2.6,"SW",7.6,"SW",NA
"bf4752ab",4.8,12.7,0.9,0,0.8,2.4,"SW",6.4,"SW",NA
"a65734f1",5.6,14,0.3,0,1.2,2.2,"N",5.7,"N",NA
"9477f845",11.1,14,6,20.5,0.5,1.7,"NE",3.7,"E",NA
"126d015a",11,16,5.2,0,0.6,1.8,"SW",5.3,"SW",NA
"3316291c",6.1,13.3,1.2,0,1.2,2.9,"SW",7.4,"SW",NA
"2a064f46",4,12.6,-0.2,0,0.9,2.4,"SW",7.1,"SW",NA
"34e0fa27",8.3,17.2,3.6,0,1.4,2.1,"NE",6.2,"N",NA
"2df09c7d",8.7,18.2,2.1,0,1.1,2.4,"NE",9.1,"NW",NA
"1fd050c9",10.3,17.8,5.6,0,1.1,2.2,"NE",6.5,"NW",NA
"4b394f11",13.8,19.5,10.7,2.5,0.7,1.6,"SW",4.5,"N",NA
"5229294b",14.5,17.5,11.2,20,0.7,2.1,"W",7.3,"SW",NA
"55dffa70",7.6,14.8,4.2,0,1,2,"NE",4.4,"N",NA
"3200d46e",5.7,10.5,0.1,4.5,1,2.3,"E",7.2,"SW",NA
"1497d4fa",3.6,10.3,0.5,0,0.9,1.9,"SW",5.4,"SW",NA
"1fde1c0d",5.5,12.4,0.7,0,1,2.1,"NE",6.1,"N",NA
"3771b345",5.1,12.1,0.8,0,0.7,1.8,"SW",5.6,"SW",NA
"42d25c52",5.1,11.6,0.5,0,1,2.8,"SW",8.1,"SW",NA
"de47c6b1",4.9,13.4,-1.1,0,1,2.2,"NE",5.8,"NE",NA
"f6e869f9",5.5,11.1,0.9,1.5,0.8,3.4,"SW",8.3,"SW",NA
"ce8327e5",3.7,13.1,-0.8,0,1,2,"SW",6,"N",NA
"9479b481",5.4,12.2,1,0,1,2.2,"SW",5.9,"SW",NA
"c975f4de",-0.6,3,-3.3,3,1,2.5,"SW",11.1,"SW",NA
"160a7a23",-2.1,-0.6,-4.2,14,0.9,2.6,"SW",6.4,"SW",NA
"f905cf8f",-1.9,2.3,-6.6,0,0.5,1.8,"SW",5.1,"SW",NA
"69d3cf15",-2.8,4.4,-7.3,0,0.8,2.2,"SW",6.3,"SW",NA
"ec56d28c",-0.8,6.2,-4.7,0,0.8,2.2,"SW",5.6,"SW",NA
"fe2a1385",1.4,8,-2.8,0,0.7,1.9,"SW",4.8,"SW",NA
"d685bccd",2.7,7.3,0,5,0.6,1.7,"E",4.3,"SW",NA
"045d984a",3.1,8.7,-1,0,0.9,2.3,"NE",6,"NE",NA
"8f3301dd",-3,0.3,-6.8,9,1,2.7,"SW",6.6,"NE",NA
"d784836e",-2.4,-0.4,-3.4,10.5,0.6,2.3,"SW",6.1,"SW",NA
"45c7cc36",-1.7,-0.2,-3.2,1,0.4,1.9,"SW",4.7,"SW",NA
"5522943d",-1.6,0.3,-3.7,5,0.5,1.7,"SW",3.7,"SW",NA
"482285fd",-0.6,3.3,-3.4,0,0.7,1.7,"NE",4.8,"SW",NA
"d00b81c2",-2,1.4,-5.8,3,1.1,3.4,"SW",11.2,"SE",NA
"1c128f24",-5.6,-3.1,-8.1,0,0.5,2.2,"SW",4.8,"SW",NA
"bdbe8e1b",-4.2,0.3,-8.1,0.5,0.5,2.3,"SW",5,"SW",NA
"9fc95fc8",-2.5,1.6,-7,0.5,0.5,1.7,"NE",3.6,"SE",NA
"7720c939",-0.2,3.7,-2,0,0.8,1.8,"SE",3.8,"SE",NA
"12ebcf1c",-0.9,2,-3.6,1,0.7,2.7,"SW",6.1,"SW",NA
"a7d79d03",-2.2,2.1,-8,3.5,0.8,2.6,"NE",6.9,"SW",NA
"f3fb3afc",-3.2,4.8,-9.2,0,1.1,2.2,"SW",7,"NW",NA
"097fbcd6",2.6,5.2,-1.3,0.5,1,1.8,"NE",4.9,"NE",NA
"17a24b01",4.1,5,2.5,18,1.3,1.9,"NE",5.5,"NE",NA
"42416e2d",3.8,5.7,2.2,15.5,0.8,1.6,"NE",4.2,"E",NA
"c69a9de8",-1.9,2.9,-6.9,0.5,0.8,3.5,"SW",8.5,"SW",NA
"b0ce4adc",-0.1,7.2,-3.8,0,0.7,2,"SW",5.4,"SW",NA
"6adfdf3c",0.1,4.5,-2.5,0.5,1.1,3.4,"SW",7.8,"SW",NA
"cae43418",2.6,9.5,-1.4,0,0.9,2.1,"SW",6.8,"SW",NA
"f5810561",-0.2,8.1,-5.9,0,1,3.2,"SW",7.5,"SW",NA
"2ef020bc",4.3,11.9,-0.2,0,1.2,2.1,"NE",6,"N",NA
"7452db10",7.2,9.3,4.2,16,1.3,3.2,"E",10.5,"SW",NA
"e6119448",1.4,4.7,-0.7,1,1.3,3.3,"SW",9.3,"SW",NA
"b4d1cb3e",-1.5,1.4,-5,4.5,1.3,3,"SW",10.5,"SW",NA
"2afaaccf",-4.1,-0.9,-7,7.5,0.9,2.1,"SW",6.2,"SW",NA
"cbea592f",1.1,9.2,-5.3,0,0.9,3.2,"SW",6.2,"SW",NA
"a17d1728",5.4,15.6,0.4,0.5,0.8,2.1,"SW",5.9,"SW",NA
"1b9187a8",7.3,17.2,1.5,0,1.1,2.8,"SW",7.7,"SW",NA
"41337c04",2.3,11.7,-4.3,0,1,3,"SW",6.3,"SW",NA
"81b06c2a",3.5,11.9,-1.4,0,1.2,2.9,"SW",6.6,"SW",NA
"e36f39b6",4,12.6,-2.5,0,1.3,3.2,"SW",6.9,"SW",NA
"9127e3a8",8.2,16.6,0.4,0,1.3,3.3,"SW",9,"SW",NA
"c4c4c684",6.9,11.7,-0.3,31.5,0.7,1.8,"SW",6.3,"SW",NA
"e4946d69",6.2,11.9,2.3,0,0.8,2.1,"SW",5.2,"SW",NA
"53bc7ded",7.3,14.1,3.8,10.5,1.1,3.1,"SW",10,"SW",NA
"9b05a1d1",9.6,18.6,4.5,0,1,2.4,"SW",5.8,"NE",NA
"64ef4c76",6,11.8,1.3,4,1,3.4,"SW",6.9,"SW",NA
"34633953",7.1,15.2,0.9,0,1.2,3.4,"SW",7,"SW",NA
"2ae2f18f",6.7,15.5,0.3,0,1.4,3.2,"SW",7.4,"SW",NA
"baf139a2",5.3,10.5,1.6,17,1,1.8,"NE",6.1,"NE",NA
"7a9cb2cb",6,7.9,4.5,23,1,2.4,"NE",8.2,"N",NA
"6dd721a3",5.5,16,-2.9,0,1.1,3.2,"SW",6.9,"SW",NA
"50ee5b5f",5.8,11,0.6,7,0.6,1.8,"E",4.4,"E",NA
"6af45bf9",6.7,15.9,1.3,0,0.9,2.3,"SW",6.2,"SW",NA
"ff88c3dd",9,18.9,2,0,1.4,3,"SW",6.8,"SW",NA
"984b2a45",9.8,18.5,2.2,6,1.4,3.4,"SW",7.7,"SW",NA
"1f83569b",11.5,16,8.3,73.5,1,2.7,"SW",7.7,"SW",NA
"8f909eb6",5.9,12.4,-0.9,0.5,1.1,3.2,"SW",8.5,"SW",NA
"48113d0d",4.3,13.4,-2.7,0,1.1,2.9,"SW",6.5,"SW",NA
"1df21821",8.1,18.3,-0.1,0,1.4,2.9,"SW",6.6,"SW",NA
"5f5aae65",7,12.8,2.5,0.5,0.8,2.1,"NE",6.8,"NE",NA
"6263d499",6.8,17,0.6,0,1.4,3.5,"SW",10,"SW",NA
"5879d43f",9.1,17.7,1.4,0,1.4,3,"SW",7.6,"SW",NA
"78391e04",11.7,14.2,9,32,0.9,2.6,"SW",9.3,"SW",NA
"cd054c1b",13.7,21.7,8.4,10.5,1.1,3,"SW",8.2,"SW",NA
"0258884d",13.9,21,8.9,0,1.2,3.3,"SW",7.3,"SW",NA
"384288eb",12.1,18.4,7.4,0,0.8,3.3,"SW",7.4,"SW",NA
"33bf2997",12.1,17.8,4.7,1,1,3.2,"SW",7,"NE",NA
"681f73fc",8.6,17.8,0.9,0,1.4,3.4,"SW",7.3,"SW",NA
"0c439fc2",11.2,19.1,4,0,1.3,3.8,"SW",7.9,"W",NA
"7245b961",10.5,13.2,8.2,15.5,0.5,1.6,"SW",3.2,"NW",NA
"e006f639",12.4,20.3,3.8,13.5,0.9,3.7,"SW",8.6,"SW",NA
"0dd475d9",8.8,16.1,1.1,0,1.2,3.6,"SW",8,"SW",NA
"583750f5",9.3,15.3,4.6,0,0.9,2.5,"SW",7.1,"SW",NA
"96627440",9.8,11.1,8.6,37.5,0.7,1.9,"NE",5.3,"NW",NA
"7d390308",7.9,17.3,0.4,0,1,2.9,"SW",6.8,"SW",NA
"3ece1004",13.8,24.5,4.8,0,1.5,2.9,"SW",6.9,"NE",NA
"40c836a7",12.5,20.8,4.7,0,1.6,3.3,"SW",8.9,"SW",NA
"d28b79ff",12.4,18.8,7.5,0,1.1,2.8,"SW",7,"W",NA
"3f59fa1f",12.2,21.8,6.2,0,1,2.5,"SW",7,"W",NA
"6abadf33",9.9,18.7,3.7,0,1.5,3,"SW",7.6,"SW",NA
"a6b9f6b3",9.8,11.9,6.4,16,0.5,1.6,"E",3.4,"E",NA
"706d6247",7.6,10.4,3.6,19,0.8,2.1,"SW",6.9,"SW",NA
"8dd70895",7.8,16,1.7,0.5,1.1,3.2,"SW",10,"SW",NA
"0bae4a44",11.2,12.8,8.5,35.5,0.5,2,"E",5.7,"E",NA
"6dbe6d09",13.5,20.8,6.3,2.5,1,2.9,"SW",8.5,"SW",NA
"7e7675c8",13.3,19.8,8.4,0.5,1,2.3,"SW",6.4,"SW",NA
"8a189814",17.4,26.2,10.6,0,1,2.3,"SW",5.6,"W",NA
"b721e2e8",19.6,27.9,12.8,0,1.2,2.7,"SW",6.9,"SW",NA
"93853fe7",14.7,16.2,12.7,16,0.3,1.4,"NE",3.6,"NW",NA
"a99f3f41",19.2,20.9,15.9,48.5,0.8,2.5,"SW",8.9,"SW",NA
"ba30bb1d",19.6,25.7,16.8,4,0.6,2.4,"SW",5.2,"W",NA
"25f3b1af",17.6,19.8,15.4,15,0.4,1.4,"SW",2.6,"NW",NA
"85903243",14.5,18.6,11.9,48,1,1.8,"NE",5.4,"N",NA
"230455c4",15.9,23.3,10.9,0,1,2.5,"SW",6.5,"SW",NA
"1e3d2f38",15.5,23.7,11.3,2,0.8,2.1,"NE",6.9,"NW",NA
"3a99f237",14.2,21.6,6.8,0,1.1,2.6,"SW",7,"SW",NA
"0083f291",12,13.7,10.6,49,0.7,1.8,"N",5.6,"N",NA
"7b23eadc",16.6,24.6,10.1,0,1.3,3.1,"SW",8.9,"SW",NA
"80f0659a",18.4,25.3,15.1,0,0.9,2.6,"SW",5.8,"SW",NA
"54ff8bb2",18.3,20.8,16,48.5,1,3.5,"SW",9.6,"SW",NA
"d038d551",16.9,23.6,12.8,0,0.8,2.3,"SW",6,"SW",NA
"705b56bd",17.2,25.6,12,1,1,2.4,"SW",6.1,"SW",NA
"dbc705b1",19.7,25.4,15.7,0,0.9,2.5,"SW",5.8,"SW",NA
"e9bfa1cd",19.3,28.2,14.3,33,1.1,2.6,"SW",5.8,"SW",NA
"41e6ee33",17.6,26.8,14.3,3.5,0.9,2.5,"SW",5.6,"SW",NA
"694fbbab",18.2,23.7,14,0.5,0.7,2.3,"SW",5.2,"SW",NA
"dc73e9b4",16.9,18.6,15.7,37,0.4,1.2,"NE",3.5,"NE",NA
"25686a38",19.6,28,12.8,0,1.3,2.8,"SW",7.3,"SW",NA
"72dbc861",19.6,24.9,15.6,0,0.8,2.2,"SW",5.2,"SW",NA
"6407b112",18.3,25.8,15.3,4.5,1,3.3,"NE",8.3,"NE",NA
"31e4943e",19,26.5,13.9,0,0.9,2.2,"SW",5.1,"SW",NA
"40a36c1d",19.5,27,14.3,0,1.1,2.3,"SW",6.3,"SW",NA
"15404931",19.5,24.7,15.5,6.5,0.8,2.1,"SW",5.3,"SW",NA
"e8fa23e3",19.2,22.7,16.4,1,0.7,2,"SW",5.8,"SW",NA
"f5e6f5ca",19.6,22.7,17.6,20,0.6,1.4,"NE",3.3,"SW",NA
"c8df8f36",20.6,22.9,18.7,60.5,0.5,1.7,"NE",4.3,"SW",NA
"494a0415",21.2,22.4,20.3,47.5,0.2,0.9,"W",2.4,"E",NA
"dc369c31",23,29.5,20.3,6,0.7,2.2,"SW",5.1,"N",NA
"39e12796",21.9,29.7,18.1,32,0.8,3.3,"SW",8.5,"SW",NA
"4dd3a8da",20.8,26.5,18.2,2.5,0.6,2.4,"SW",6.9,"SW",NA
"df90e782",23.1,30.7,17.8,0,1,2.4,"SW",6.4,"SW",NA
"cf75bf89",24.2,30.8,18.3,0,1.1,2.9,"SW",7.1,"SW",NA
"fa6aa441",24.1,32,19.8,0,0.9,2.4,"SW",5.9,"SW",NA
"90fdea46",23.7,32,18.8,3,1,2.8,"SW",6.9,"N",NA
"68347dbb",23.1,32.4,18,1.5,1.1,2.7,"SW",7.5,"SW",NA
"5bfafa13",23.6,31.3,20.3,1,1,2.8,"SW",6.7,"SW",NA
"fa56fb2c",23.8,31.5,19.6,2,0.7,2.3,"SW",5.6,"SW",NA
"aa572500",21,25.1,17.4,3,0.6,1.5,"E",3.2,"E",NA
"7e58cb28",24,30.9,19,0,0.9,2.6,"SW",5.9,"SW",NA
"3f2bbd24",23.5,29.3,20.1,3.5,0.5,1.9,"SW",4.3,"SW",NA
"9f483ec8",24,31.6,18.8,9.5,1.1,2.6,"SW",6.4,"SW",NA
"df431396",24.8,32.4,20.9,1.5,1.1,2.9,"SW",8.4,"SW",NA
"0b4cfdbe",25.5,33.2,19.5,0,1,2.3,"SW",6.4,"SW",NA
"bc64ed3a",25.9,33.3,22.2,1,0.8,2.5,"SW",6,"SW",NA
"b2b23881",26.1,32.8,21.5,0,1,2.7,"SW",6.3,"SW",NA
"29043918",26.1,34.6,21.7,1,1,2.7,"SW",6.1,"SW",NA
"13638245",21.8,28.2,17.1,0,0.9,2,"SW",4.8,"SW",NA
"83704a68",21.3,25.2,19.2,6.5,0.5,1.2,"NE",2.9,"NE",NA
"093948d8",20,22.7,18.2,153,0.6,2.3,"SW",9.3,"SW",NA
"5cda6df4",22,22.8,21.3,187.5,0.8,2,"SW",6.3,"SW",NA
"1e72dbb0",22,24.7,19.6,51.5,0.7,2.3,"SW",7.3,"SW",NA
"616ea631",20.8,23.9,19.3,14.5,0.5,2,"SW",4.4,"SW",NA
"36fccda7",21.7,24.3,20.3,27.5,0.5,1.2,"SW",5.4,"SW",NA
"b1fdc5ae",21.5,26.3,19.3,50.5,0.5,1.6,"SW",5,"NW",NA
"3bb4c71e",21.8,27.1,18.7,7,0.7,2,"SW",4.6,"SW",NA
"2cff5476",22.3,26,20.5,1,0.4,1.3,"SW",2.8,"W",NA
"044c3cb8",24.4,31.6,20.5,0,0.8,2.1,"SW",5.7,"SW",NA
"3e563c1e",24.7,32.1,20,0,1.1,2.6,"SW",6.1,"W",NA
"241c9755",24.1,32,19,0,1.1,2.8,"SW",7.9,"SW",NA
"9120c54a",23.9,32.2,19.1,0,1.1,2.4,"SW",7,"SW",NA
"d36fc801",19.5,21,18,17,0.4,1.3,"E",2.9,"E",NA
"1699af40",19.4,23.4,17.3,72.5,0.7,2,"NE",5.1,"N",NA
"6362c9bf",19.2,26,14.5,0,1,2.6,"SW",7.1,"SW",NA
"3d388801",21.1,28.9,16.4,0,1,2.3,"SW",7.1,"SW",NA
"7b13b5ec",19.1,22.3,16.4,0,0.7,1.4,"E",3.9,"NE",NA
"208adcad",20.4,27.3,15.6,0,1,2.6,"SW",7.2,"SW",NA
"eedff818",19.7,24.6,17.6,4.5,0.6,1.7,"SW",4.8,"SW",NA
"3ad01630",20.7,23.8,18.7,23,0.6,1.4,"SE",4,"NE",NA
"484c2e5b",21.4,29.3,16.8,1.5,0.9,2.3,"SW",5.9,"SE",NA
"2dc2d614",20.4,26.5,16.4,0,0.8,2.6,"SW",6.7,"SW",NA
"0d927df9",18.2,26.1,14.1,0,0.9,1.5,"NE",4.6,"SW",NA
"326a865f",17.1,19.5,15.5,18.5,0.6,1.5,"E",3.4,"NW",NA
"fc3fa2ea",18.2,24.9,13.4,0,0.9,2.5,"SW",6.6,"SW",NA
"5aac74a9",18.2,25.4,14.5,0,0.8,2.2,"SW",5.5,"SW",NA
"18fae49c",19.8,23.5,15,0.5,1.3,2.7,"SE",8,"E",NA
"4d19c1b0",18,26.8,12.3,0,1.2,2.6,"SW",6.7,"SW",NA
"b0a3ab62",16.8,26.5,10.3,0,1.2,2.3,"N",6.2,"W",NA
"eebdce12",18.1,27.4,11,0,1,2,"SW",5.3,"W",NA
"115723b5",19.6,25.8,16.5,0,0.9,2.6,"SW",5.7,"W",NA
"46e481ec",19.4,27,15.6,0,0.8,2.1,"SW",4.9,"SW",NA
"02c5c300",18.2,23.1,14.2,0,0.7,1.5,"NE",3.8,"SW",NA
"d4fd36c0",18.5,26.9,13.9,0,0.9,2.3,"SW",5.7,"SW",NA
"44eefeed",19.7,24.2,17.6,8.5,0.5,1.6,"E",3.4,"NE",NA
"8254cfbb",16.3,23.1,11.6,0,0.9,2,"SW",5,"SW",NA
"a6f012b4",17.5,24.9,12.4,9.5,0.9,2.8,"SW",6.3,"W",NA
"b54ff73e",9.6,14.7,5,0,0.7,2.3,"SW",4.5,"SW",NA
"91b2797d",7.9,15.2,2.8,0,1.1,2.2,"SW",5.9,"SW",NA
"b807fd87",8.3,16.1,3.5,0,0.9,1.9,"S",6.2,"E",NA
"8e0a48e0",11,18,6.6,0,1.1,2.5,"SW",5.6,"SW",NA
"9df85983",8.7,17.9,3.8,0,1.1,1.9,"NE",5.7,"E",NA
"c9d4fe7c",8.5,17.5,3,0,1.1,2.3,"SW",5.6,"SW",NA
