"date","avg.temp","max.temp","min.temp","precipitation","avg.wind.speed","max.wind.speed","max.wind.speed.dir","max.inst.wind.speed","max.inst.wind.speed.dir","min.atmos.pressure"
"e024a7c1",27.8,36,20.7,0,1.5,5.6,"NE",8.1,"NE",NA
"0d7be588",27.2,35.9,20.6,0,1.7,5.4,"NE",8.8,"E",NA
"872286ee",26.4,35.4,18.6,0,1.5,3.3,"S",6.1,"S",NA
"9ffd12f7",26,36.6,21.8,6.5,1.3,7.7,"NW",13.8,"SW",NA
"ae42dbe5",23.4,32.5,18.6,0,1.4,4,"SW",7,"SW",NA
"e80e7a95",26.6,33.8,20.7,0,1.8,4.1,"SW",7.3,"SE",NA
"75548385",26.7,34,20.7,0,1.7,3.6,"S",6.1,"SE",NA
"a9b408de",25.9,31.8,21.3,0,1.2,3.8,"SW",7.1,"SW",NA
"8f23084a",27.3,35.7,21.5,0,1.4,4.7,"SW",7.3,"SW",NA
"a5dc2077",27.2,36.3,22.7,0,1.4,5.6,"NW",10.6,"NW",NA
"2bf7f244",27.1,34.5,22,9,1.5,4,"S",8.7,"S",NA
"332816cd",26.2,31.6,22.9,0,1.5,5.6,"SW",9.6,"SW",NA
"2a387097",26.6,34.3,21.8,0,1.9,4.6,"SW",9.4,"SW",NA
"2c01217f",25.1,34.9,19.4,0.5,1.2,4.6,"SE",7.4,"SE",NA
"34dec5f6",24.9,31.7,20.5,0.5,1.9,8,"S",13.8,"S",NA
"2dcea3ac",23.7,31.1,19.9,2,3.6,10.3,"SW",21.3,"SW",NA
"a0505ac8",21.8,27.1,18.9,7,1.7,6.3,"SE",9.9,"SE",NA
"2223946a",22.8,30.2,17.4,0,1.6,4.3,"S",8.1,"SE",NA
"a7a689f3",21.3,27.8,16.5,0,1.8,5.8,"S",10,"S",NA
"a6690b20",23.3,29.9,19.6,2,2.5,4.9,"S",9.7,"SE",NA
"8ec6a468",24,26.9,21.6,4,5.3,9.1,"SW",14.6,"SW",NA
"d87f3cc5",18.9,23.8,16.5,0,2,5.4,"SW",9.2,"SW",NA
"f11f115e",21.4,25.5,17.8,0,4.5,8.1,"N",13.5,"N",NA
"5a0cf267",21.2,26.8,18,0,4.6,6.7,"N",12.6,"N",NA
"c7560b77",20.2,24.3,16.9,0,1.3,4,"SW",9.1,"S",NA
"f6e9c265",16.8,23.7,11.2,0,2.7,5.9,"NE",9.7,"NW",NA
"17dea885",16.2,21.9,10.4,0,2.5,5.4,"NE",8.7,"NE",NA
"ec87fa76",17.3,25.4,9.5,0,1.3,3.7,"S",6.6,"S",NA
"00173aec",17.6,23.7,12.5,1.5,1.8,5.8,"NE",11.1,"N",NA
"062e6b04",18.2,22.3,14.7,0,1.4,4.5,"S",8.4,"SW",NA
"eb71294d",18.4,25.1,12.3,0.5,2.9,7.1,"SW",10.7,"SW",NA
"07e1e9d7",14.1,21,9.1,0,2.1,5.3,"NE",8.7,"NE",NA
"8a7f10b3",13.5,14.8,12.7,40,2.6,5,"NE",9.2,"N",NA
"66efd029",19,27.2,13.6,0,1.3,4.7,"SE",8.4,"S",NA
"60d681c1",14.1,18.6,10.2,0,4.6,7.4,"NE",12.4,"NE",NA
"61190312",9.8,12.8,8.5,33.5,1.8,3.7,"N",6.8,"N",NA
"1f0f34f7",10.4,19.3,3.7,0,2.5,5.9,"NE",9,"NE",NA
"f5a6a585",10.2,15,6.6,0,2.3,6.5,"SW",11.9,"SE",NA
"18f9e7cc",9.4,17.3,3.5,0,1.8,6,"NW",9.2,"NW",NA
"adfeed55",11.1,19,5.3,0,2.3,6.6,"NE",10.5,"NE",NA
"40a1af1c",8.1,15.7,2.2,0,2.9,8.3,"NE",13.4,"N",NA
"a1a1e7ca",7.6,17.6,1,0,1.7,3.9,"N",6.5,"NE",NA
"b97e0343",8,16,0.3,0,1.3,4.8,"SW",7.5,"SW",NA
"93812b7e",10.5,13.6,6.6,10.5,0.9,3.8,"SW",6.3,"SW",NA
"d3f4dbe6",12.1,18.4,7.1,2,2,6.9,"SW",10.5,"SW",NA
"bf4752ab",7.3,13.2,1.8,0,2.4,6.9,"NW",13.5,"NW",NA
"a65734f1",6.1,16.1,-0.9,0,1.3,3.2,"SW",5.6,"SE",NA
"9477f845",10.9,17.2,5.9,23.5,1.1,3.4,"SE",6.9,"SW",NA
"126d015a",13.8,20.5,7.5,0,1.9,4.7,"SW",9,"S",NA
"3316291c",8.2,13.3,1.9,0,3,7.7,"NW",14.1,"NW",NA
"2a064f46",6.1,12.6,0.4,0,2.2,7.7,"NW",13.2,"NW",NA
"34e0fa27",8.5,16.7,2.2,0,2.6,5.6,"NE",9.2,"NE",NA
"2df09c7d",7.8,17,-0.7,0,1.7,5.7,"SW",10.2,"SW",NA
"1fd050c9",10.3,18.9,3.8,0,1.5,4.3,"SW",8,"S",NA
"4b394f11",14.7,21.2,8.1,0,3.1,7.6,"S",14.3,"S",NA
"5229294b",15.8,18,12.2,10,4.3,8.4,"SW",14,"SW",NA
"55dffa70",7.8,17.3,1.3,0,1.5,6.3,"SW",10.4,"SW",NA
"3200d46e",7.2,13.1,2.4,5.5,3.1,7.5,"SW",13.4,"SW",NA
"1497d4fa",4.1,10.7,-0.7,0,1.2,4.5,"S",7.8,"S",NA
"1fde1c0d",4.7,12.5,-2.2,0,1.4,4.8,"S",8.2,"SW",NA
"3771b345",6.7,14.2,0.6,0,2,5.3,"SW",9.5,"SW",NA
"42d25c52",1.8,2.1,1.1,0,0.4,1.4,"SE",2.2,"SE",NA
"de47c6b1",11.1,15.8,8,0,2.5,5.4,"SE",10.1,"SE",NA
"f6e869f9",7.5,14,0.2,0,2.9,6.7,"SW",12.6,"SW",NA
"ce8327e5",3,12.4,-3.6,0,0.8,2.9,"E",5,"NW",NA
"9479b481",5.6,13.6,-0.7,0,1.8,5.1,"NE",9.8,"NW",NA
"c975f4de",0.1,4.9,-3.1,0,2.5,5.8,"NW",10.8,"W",NA
"160a7a23",-1.5,1.8,-3.7,1.5,3,6.1,"SW",9.9,"SW",NA
"f905cf8f",0.2,8,-6.6,0,3,7,"SW",11,"SW",NA
"69d3cf15",-1.8,6.5,-8,0,1.2,3.8,"SW",6.2,"S",NA
"ec56d28c",-1,8,-8,0,1.4,4.5,"SW",8.4,"SW",NA
"fe2a1385",1.6,10.7,-5.9,0,0.9,3.5,"S",6.3,"SE",NA
"d685bccd",3.5,10.2,-2,1.5,1.4,4.6,"E",6.6,"E",NA
"045d984a",3.4,9.5,-4.1,0,2,7.5,"SW",12.2,"SW",NA
"8f3301dd",-2,1.4,-5.2,0,3.5,7,"W",12.1,"NW",NA
"d784836e",-1,3.8,-4.5,0,4.2,7.6,"SW",12.4,"SE",NA
"45c7cc36",-0.8,5,-5.2,0,3.1,7,"SW",11.8,"S",NA
"5522943d",-0.2,6,-5.5,0,2,6.2,"SW",11.2,"S",NA
"482285fd",1.2,8,-4.8,0,1.9,6.7,"S",11.7,"S",NA
"d00b81c2",-0.5,3,-5.2,0,5.1,10.5,"SW",18.6,"SW",NA
"1c128f24",-3.8,0,-6.3,0,4.6,6.6,"SW",12.3,"SE",NA
"bdbe8e1b",-2.1,2.7,-5.7,0,3.2,5.6,"SW",9.4,"S",NA
"9fc95fc8",-1.2,3.6,-5.4,0,1.7,5.2,"SW",8.6,"S",NA
"7720c939",0.9,10.6,-7.5,0,1.3,4.2,"SE",7.3,"SE",NA
"12ebcf1c",-0.8,5.7,-6.1,0,3.4,8.4,"SW",15.7,"SW",NA
"a7d79d03",-0.6,4.2,-5.8,0,4.6,9.8,"NW",20.1,"NW",NA
"f3fb3afc",-2.7,5.2,-9.2,0,1.3,5.4,"NE",9.3,"NE",NA
"097fbcd6",2.8,7.3,-4,2,0.6,2.1,"NE",3.6,"NE",NA
"17a24b01",3.6,4.6,2,11,1.8,3.4,"NW",6.5,"NE",NA
"42416e2d",3.7,5.9,2.2,16,2,4.6,"NE",8.6,"NE",NA
"c69a9de8",-0.5,3.2,-4.1,0,3.7,9.2,"NW",18.1,"NW",NA
"b0ce4adc",1.6,7.9,-2.8,0,2.8,6,"NE",9.8,"NE",NA
"6adfdf3c",1.2,6,-2.8,0,2.7,5.8,"NW",10.3,"NW",NA
"cae43418",3.9,11.6,-3,0,2.7,8.5,"NW",16.5,"NW",NA
"f5810561",0.6,9.6,-7.8,0,1.7,5,"SW",8.7,"S",NA
"2ef020bc",2.8,11,-2.9,0,0.7,3,"S",5.2,"S",NA
"7452db10",6.6,10.8,4.5,14,2.2,8.4,"SW",19.9,"SW",NA
"e6119448",3.5,7.8,0.7,0,4.3,7.7,"S",19,"SW",NA
"b4d1cb3e",-1.6,1.7,-5.2,0.5,4.5,7.5,"S",14,"SW",NA
"2afaaccf",-2.8,1.2,-5.6,0,2.9,6.1,"SW",10.6,"NW",NA
"cbea592f",5.3,14,-4.9,0,4.1,9.1,"SE",16.9,"S",NA
"a17d1728",10.3,18.9,3,0,3.4,7.8,"S",13.7,"SW",NA
"1b9187a8",8.6,18.2,-0.9,0,2.8,7.5,"S",13.9,"S",NA
"41337c04",2.5,11.8,-6.8,0,2.2,6.1,"SW",10.2,"SW",NA
"81b06c2a",1.2,7,-3.3,0,4.4,7.9,"NE",12.2,"NE",NA
"e36f39b6",3.1,14.3,-6.5,0,2.5,6.3,"SW",12,"SW",NA
"9127e3a8",7.3,16.9,-3.2,0,3,7.4,"S",13,"S",NA
"c4c4c684",8,13.2,0.8,28,6,8.7,"S",18.4,"S",NA
"e4946d69",6.4,14.4,-1.5,0,2.4,6.1,"S",10.5,"S",NA
"53bc7ded",6.3,12.6,1.8,5.5,1,3.5,"SW",6.4,"SE",NA
"9b05a1d1",7.3,13.9,1.9,0,4.2,9.2,"NE",14.2,"NE",NA
"64ef4c76",5.4,12.5,0.4,1,3.9,6.6,"S",11,"S",NA
"34633953",6.6,14.8,-1.8,0,2.4,6.7,"SW",10.9,"S",NA
"2ae2f18f",6.6,16.8,-2.4,0,2.2,6.4,"S",11.3,"S",NA
"baf139a2",5.6,11.5,0.2,9,1,3.8,"NW",6.4,"NW",NA
"7a9cb2cb",6.7,9.9,4.2,17.5,2.1,7.4,"NW",13.7,"NW",NA
"6dd721a3",6.9,15.8,-1.2,0,2.6,6.6,"NE",10.4,"NE",NA
"50ee5b5f",7.9,15.5,-0.6,0,3.8,11.9,"SE",19.8,"SE",NA
"6af45bf9",7,13.1,1.9,0,4.1,9.3,"NE",15.1,"NE",NA
"ff88c3dd",8.9,18.9,-0.1,0,1.5,4.2,"NE",6.7,"N",NA
"984b2a45",10.5,19.5,1.7,1,3.6,8.1,"S",15,"S",NA
"1f83569b",12.5,16.5,9.3,38.5,2.8,8.1,"S",16.8,"S",NA
"8f909eb6",8.2,12.3,1.3,0,4.5,8.4,"NW",14.7,"NW",NA
"48113d0d",5.9,14.7,-2.2,0,1.3,4.1,"SW",7.2,"SW",NA
"1df21821",9.2,19.9,-1.8,0,2.6,6.7,"S",11.2,"S",NA
"5f5aae65",7.9,14,2.7,0,1.5,4.2,"SW",6.3,"SW",NA
"6263d499",7.1,16.2,-1.2,0,2.7,7.7,"NE",13.2,"NW",NA
"5879d43f",9,19,-0.2,0,2.7,6.7,"S",12.9,"SW",NA
"78391e04",11.6,15.7,8.9,27,3.7,10.2,"S",19.7,"SW",NA
"cd054c1b",14.4,23.6,8.3,9.5,2.4,7.6,"S",13.5,"S",NA
"0258884d",13.9,22.4,5.6,0,2.3,5.4,"SW",10.3,"S",NA
"384288eb",14.5,22.1,9.4,0,3,7.7,"S",13.9,"S",NA
"33bf2997",9.3,13.6,2.8,2,4.6,9.6,"NE",14.7,"NE",NA
"681f73fc",9.3,18.9,0.1,0,2.5,6.8,"SW",10.1,"SW",NA
"0c439fc2",11.7,19.7,3.7,0,3.1,7.4,"S",11.5,"S",NA
"7245b961",11.3,14.8,8.5,8,3.2,8.6,"SE",13.5,"SE",NA
"e006f639",11.4,19.4,3.7,2.5,4.4,9.6,"NE",15.3,"NE",NA
"0dd475d9",9,18.3,0.7,0,3.1,6.8,"SW",10.6,"SW",NA
"583750f5",9.4,14.1,3.1,0,1.7,5.4,"SW",9.3,"SW",NA
"96627440",9.6,10.9,8.4,44,0.5,2.5,"NW",4,"W",NA
"7d390308",9.3,18.2,0.4,0,1.8,5,"NW",7.9,"NW",NA
"3ece1004",13.2,21.8,3.4,0,3.7,9,"NE",14.2,"NE",NA
"40c836a7",13.7,24.7,3,0,2.7,6.3,"SW",10.4,"SW",NA
"d28b79ff",13.7,22.7,4.6,0,2.3,6.2,"SW",11,"S",NA
"3f59fa1f",11.9,21.5,5,0,3.4,9.2,"NE",15.4,"NE",NA
"6abadf33",8.3,16.1,1.6,0,4.4,6.9,"NE",11.3,"NE",NA
"a6b9f6b3",11.3,14.7,7.5,0.5,3.3,8.8,"SW",13.4,"SW",NA
"706d6247",9,12.4,4.2,2.5,4,7,"SW",12.8,"SW",NA
"8dd70895",9.7,17.6,1.9,0,2.1,5.8,"W",12,"NW",NA
"0bae4a44",12.5,15,8.2,8.5,4.3,8.3,"SW",16.4,"S",NA
"6dbe6d09",16.9,21.2,9.6,0,3.7,7.6,"SE",13.4,"S",NA
"7e7675c8",13.5,19.9,7.4,0,2,4.9,"S",9.1,"SW",NA
"8a189814",18.1,25.8,11.8,0,3.1,6.1,"N",10.1,"N",NA
"b721e2e8",20.2,28.4,11.5,0,1.9,5,"SW",8.3,"SW",NA
"93853fe7",14.9,17.2,12.9,4.5,1.9,5.5,"SW",9.8,"SW",NA
"a99f3f41",20.1,22.1,17,45.5,6,9.5,"SW",14.9,"SW",NA
"ba30bb1d",21.6,27.5,18.2,0.5,3.1,6.3,"SW",12.1,"SW",NA
"25f3b1af",18.2,19.9,15.8,7,1.8,5,"SW",7.7,"SW",NA
"85903243",15.4,19.3,13.1,30,1.1,3.1,"NE",5.1,"NE",NA
"230455c4",18.1,25.8,10.1,0,2.1,6.2,"SW",11.2,"W",NA
"1e3d2f38",17,24.1,11.4,0,1.8,5.7,"S",11.5,"S",NA
"3a99f237",16.9,23.9,7.9,0,2.2,4.7,"NW",9.3,"NW",NA
"0083f291",12.6,15,11.1,46.5,1,3.6,"SW",6.7,"SW",NA
"7b23eadc",17.6,25.6,10.1,0,1.9,6,"NE",10.4,"NE",NA
"80f0659a",20,26.7,16,0,2.5,5.8,"S",11.6,"S",NA
"54ff8bb2",18.4,21.9,16.1,42.5,2.6,7.1,"SE",13.4,"S",NA
"d038d551",20.2,27,15.2,0.5,2.5,6,"S",11.3,"SE",NA
"705b56bd",19.2,27,14.9,0,1,2.4,"S",4.7,"S",NA
"dbc705b1",20.9,26.6,16.6,0,2.5,6.2,"S",11.4,"S",NA
"e9bfa1cd",20.2,27.8,15.3,9,1.8,5,"SE",8.9,"SW",NA
"41e6ee33",19.7,28.3,14.8,21,2.5,6.1,"SW",10.2,"SW",NA
"694fbbab",19.2,24.8,14.4,0,2.4,4.9,"SW",9.9,"S",NA
"dc73e9b4",16.9,18.3,15.4,8,2.2,7.7,"SE",13,"S",NA
"25686a38",20.3,29.1,13.1,0,2.4,6.4,"SW",11.7,"S",NA
"72dbc861",20.5,25.9,16.7,0,1.9,6.5,"SW",10.1,"SW",NA
"6407b112",19,25.3,15.9,8.5,1.1,4.3,"SW",8.1,"NW",NA
"31e4943e",20,25.9,15.2,3,2.1,6.5,"S",10.7,"S",NA
"40a36c1d",20,25,15.6,0.5,1.6,5.1,"SW",9,"SW",NA
"15404931",21.2,25.7,16.5,0.5,1.5,4.8,"SE",8.4,"S",NA
"e8fa23e3",21,24.4,18.3,0,2.1,4.4,"NE",6.9,"N",NA
"f5e6f5ca",20.2,24.6,17.5,13,1.6,5,"NE",8.9,"NE",NA
"c8df8f36",20.2,22.5,18.3,64,1.2,3.8,"NW",6.4,"NE",NA
"494a0415",21.5,23.7,20.5,25,1.4,3.4,"SW",5.8,"SW",NA
"dc369c31",24,30.4,20,5.5,2.6,6.2,"SW",10.5,"SE",NA
"39e12796",23,30.6,18.5,0,1.7,5,"SW",9.1,"SW",NA
"4dd3a8da",22.8,29,19.1,0,1.5,5.1,"SW",9.1,"SW",NA
"df90e782",24.7,32.7,19,0,2,4.3,"S",9,"SW",NA
"cf75bf89",25.7,33.1,18.8,0,2.4,5.8,"SW",9.6,"SW",NA
"fa6aa441",27.5,35.4,21,0,2.4,5.4,"N",8.7,"NE",NA
"90fdea46",26.6,35.5,21.2,0,1.9,5,"N",8.8,"N",NA
"68347dbb",24.9,34.2,20.2,0,1.6,6.7,"E",13.1,"E",NA
"5bfafa13",26.1,33.7,21.8,0,1.6,5.1,"E",7.6,"SW",NA
"fa56fb2c",25.9,33.3,21.7,0,1.8,5.2,"SW",8.8,"SW",NA
"aa572500",22.5,26.3,20,2,1.7,6,"NE",9.1,"NE",NA
"7e58cb28",25.3,32.9,20.4,2,1.5,4.3,"S",7.3,"S",NA
"3f2bbd24",25,30.9,21.3,0.5,1.6,4.6,"SW",7.5,"SW",NA
"9f483ec8",24.7,33.2,19.9,2,1.6,5.8,"NW",10.6,"NW",NA
"df431396",26.2,33.8,20.2,0,2.4,6,"S",10.8,"S",NA
"0b4cfdbe",27.8,36.5,20.6,0,1.3,3.8,"S",6.3,"S",NA
"bc64ed3a",28.3,36.7,23.3,0,2.5,5.9,"NE",9.2,"N",NA
"b2b23881",28.2,36.6,21.2,0,2,4.5,"S",9.1,"S",NA
"29043918",27.6,34.4,23.7,0,3.3,6.5,"NE",10.2,"NE",NA
"13638245",24,30.7,17.8,0,1.7,4.1,"S",6.8,"S",NA
"83704a68",22,25.9,19,0.5,2.1,5.7,"SW",9.2,"SW",NA
"093948d8",20.1,21.7,18.6,61.5,2.6,5.7,"SE",11.3,"SE",NA
"5cda6df4",21.6,22.7,19.8,142.5,3.2,6.6,"SW",12,"S",NA
"1e72dbb0",20.9,23.2,18.9,76.5,1.7,5.7,"NE",11,"N",NA
"616ea631",21.1,25.4,18.8,4.5,1.2,3.7,"S",7.1,"SE",NA
"36fccda7",22,26.5,20.2,16.5,3.8,7.2,"SW",12.7,"SW",NA
"b1fdc5ae",22.8,28,20.3,8.5,2.5,6.4,"SW",9.8,"S",NA
"3bb4c71e",22.9,28.8,19.7,2,1.2,3.9,"S",7.4,"SW",NA
"2cff5476",24,29.1,20.5,1.5,2.9,6.8,"SW",11.5,"SW",NA
"044c3cb8",25.2,32.6,19.4,0,1.4,4.9,"SW",7.9,"SW",NA
"3e563c1e",26,33.7,19.5,0,1.1,2.4,"SW",5.3,"S",NA
"241c9755",25.6,33.6,19.5,0,1.5,4.9,"SW",8.8,"SW",NA
"9120c54a",25.5,33.4,19.7,0,1.4,3.6,"S",6.5,"SW",NA
"d36fc801",19.7,21.2,18.9,21,1,3.5,"SE",6.7,"S",NA
"1699af40",19.4,21.9,18,56,1,3.3,"S",7.2,"SW",NA
"6362c9bf",19.7,26.6,13.4,0,2,4.9,"SW",9,"SW",NA
"3d388801",22.8,29.6,17.8,0,1.7,4.2,"SW",8.6,"SW",NA
"7b13b5ec",19.6,23.4,16.3,0,0.6,2.1,"SE",3.1,"SE",NA
"208adcad",20.2,27.5,14.6,0,1.9,5.4,"SW",8.9,"S",NA
"eedff818",20.2,25.6,16.8,3.5,1.6,4.7,"SW",10.5,"S",NA
"3ad01630",21,24.7,18.4,18.5,1.4,3.9,"NE",6.6,"NE",NA
"484c2e5b",21.7,28.7,15.7,0,3.3,6.4,"NE",9.9,"NE",NA
"2dc2d614",21.9,29.3,17.1,0,2.1,4.7,"SW",9.5,"SW",NA
"0d927df9",20.5,28.9,15.3,0,1.6,4.9,"S",10.3,"S",NA
"326a865f",17.1,19.5,15.2,11,2,5,"NE",9.2,"NE",NA
"fc3fa2ea",18.5,25.4,13.4,0,2.1,5.3,"NE",8.1,"N",NA
"5aac74a9",20.4,26.8,15.9,0,1.3,4.8,"S",8.5,"S",NA
"18fae49c",19.3,20.6,17.3,0.5,4.1,7.8,"NE",12.3,"NE",NA
"4d19c1b0",18.9,27.7,13.2,0,2.3,4.9,"NE",8.3,"NE",NA
"b0a3ab62",17.2,26.9,9.6,0,1.5,3.3,"SW",6.2,"SW",NA
"eebdce12",18.3,26.6,10.5,0,3.3,7.4,"NE",12.5,"NE",NA
"115723b5",19.7,27.7,13.8,0,2.5,6.3,"S",12.2,"S",NA
"46e481ec",20.4,28.1,15.7,0,1.6,4.6,"S",8.3,"SE",NA
"02c5c300",20,26.2,15.2,0,2.2,6.1,"S",12.6,"S",NA
"d4fd36c0",20.3,28.3,14.3,0,1.7,5.3,"SW",9.7,"S",NA
"44eefeed",20.2,24.1,17.7,0,1,2.9,"NE",4.6,"NE",NA
"8254cfbb",17.7,24.6,12.8,0,1.3,4.1,"NE",6.4,"NE",NA
"a6f012b4",20,25.6,15.8,0,3.4,8.2,"SW",13.9,"S",NA
"b54ff73e",10.4,15,6.8,0,2.5,5.6,"NE",9.1,"NE",NA
"91b2797d",9.3,16.9,2.5,0,1.9,4.6,"S",8.2,"S",NA
"b807fd87",9.3,15.2,3.7,0,3,6.2,"NE",10.8,"NE",NA
"8e0a48e0",11.6,19.5,5.8,0,1.7,6.2,"SW",12.1,"SE",NA
"9df85983",8.7,15.8,3.7,0,2.8,6.8,"NE",10.8,"N",NA
"c9d4fe7c",8.9,18.4,1.7,0,1.7,5.6,"S",11.1,"SE",NA
